order_id,customer_id,order_amount,order_year,channel
4774,1897,34.89,2020,In-Store
4775,4445,52.06,2022,Online
4776,2303,44.9,2023,In-Store
4777,4548,75.89,2024,In-Store
4778,4185,339.43,2020,In-Store
4779,4967,267.09,2019,In-Store
4780,3727,162.7,2020,Online
4781,2043,347.23,2023,Online
4782,523,464.7,2020,In-Store
4783,2708,78.99,2020,Online
4784,2999,434.18,2021,In-Store
4785,3922,106.09,2019,In-Store
4786,910,122.78,2024,Online
4787,4538,636.18,2021,In-Store
4788,4134,228.94,2023,In-Store
4789,1881,137.75,2019,In-Store
4790,3280,304.82,2024,In-Store
4791,4306,377.61,2024,In-Store
4792,2561,230.99,2023,Online
4793,3073,137.83,2023,Online
4794,3827,258.81,2024,In-Store
4795,4477,319.11,2020,In-Store
4796,2876,182.22,2020,Online
4797,2907,610.79,2020,Online
4798,4490,250.82,2020,In-Store
4799,4492,363.19,2019,In-Store
4800,545,370.83,2024,Online
4801,3098,54.13,2021,Online
4802,3626,305.93,2019,In-Store
4803,3506,327.78,2020,Online
4804,1085,135.94,2022,Online
4805,553,119.07,2023,Online
4806,1154,53.23,2024,In-Store
4807,3939,493.63,2020,In-Store
4808,2246,101.67,2020,In-Store
4809,1687,55.64,2023,Online
4810,694,156.92,2023,In-Store
4811,3791,86.78,2021,Online
4812,498,54.72,2019,In-Store
4813,2096,814.26,2024,Online
4814,613,82.09,2023,Online
4815,3968,107.23,2024,Online
4816,376,222.29,2019,In-Store
4817,806,53.88,2024,Online
4818,921,188.77,2020,Online
4819,4971,313.43,2022,Online
4820,3605,239.72,2022,Online
4821,1444,278.33,2021,In-Store
4822,1546,183.58,2021,Online
4823,1211,139.86,2021,In-Store
4824,2081,282.03,2022,In-Store
4825,4688,268.16,2023,Online
4826,2149,78.84,2023,Online
4827,1509,219.86,2023,Online
4828,914,193.18,2020,Online
4829,2781,319.12,2019,Online
4830,390,257.28,2020,Online
4831,4050,460.89,2024,In-Store
4832,4256,381.27,2021,In-Store
4833,4988,412.87,2021,Online
4834,3626,325.49,2023,Online
4835,1071,400.13,2020,In-Store
4836,4792,150.12,2020,Online
4837,4854,370.91,2023,Online
4838,2571,193.97,2019,Online
4839,3738,55.84,2019,In-Store
4840,2780,367.31,2020,In-Store
4841,339,241.1,2020,Online
4842,1977,515.19,2019,In-Store
4843,3437,217.95,2022,In-Store
4844,795,104.66,2022,In-Store
4845,1723,128.43,2021,Online
4846,3220,170.1,2020,In-Store
4847,899,246.35,2019,In-Store
4848,103,404.03,2023,In-Store
4849,2860,242.57,2023,In-Store
4850,4189,77.25,2022,Online
4851,1448,248.61,2019,In-Store
4852,4215,448.14,2022,In-Store
4853,2033,221.63,2022,Online
4854,4033,276.95,2020,Online
4855,3061,189.02,2020,In-Store
4856,1535,187.78,2019,In-Store
4857,2848,414.76,2021,Online
4858,3210,346.13,2020,Online
4859,4571,856.26,2021,Online
4860,3464,139.97,2022,In-Store
4861,435,116.65,2024,In-Store
4862,1258,57.86,2022,Online
4863,55,168.75,2019,In-Store
4864,931,195.84,2019,In-Store
4865,2800,112.19,2024,Online
4866,312,281.94,2022,In-Store
4867,957,350.95,2021,Online
4868,4084,272.97,2021,Online
4869,4853,85.79,2022,In-Store
4870,2513,119.5,2023,Online
4871,1264,214.35,2023,Online
4872,2748,433.12,2021,Online
4873,2783,182.04,2023,In-Store
4874,1094,27.58,2024,In-Store
4875,2787,167.54,2024,Online
4876,2816,204.6,2020,Online
4877,3764,551.59,2019,In-Store
4878,4036,27.25,2019,In-Store
4879,4840,352.78,2023,Online
4880,2324,58.71,2022,In-Store
4881,233,143.2,2020,In-Store
4882,2102,266.68,2023,In-Store
4883,4353,384.86,2024,Online
4884,2029,120.46,2022,In-Store
4885,1930,147.14,2024,Online
4886,1459,180.21,2022,Online
4887,1649,114.84,2021,In-Store
4888,408,516.05,2020,In-Store
4889,3341,240.27,2020,In-Store
4890,1978,332.56,2021,Online
4891,2414,181.9,2022,Online
4892,4938,180.73,2022,In-Store
4893,1761,408.68,2024,Online
4894,3598,203.14,2023,Online
4895,1379,296.77,2019,Online
4896,621,155.44,2024,Online
4897,930,123.11,2021,Online
4898,975,233.38,2023,Online
4899,4488,104.36,2020,In-Store
4900,4448,49.5,2020,In-Store
4901,2854,156.38,2020,In-Store
4902,1690,596.53,2019,Online
4903,4672,290.04,2021,In-Store
4904,4619,137.33,2024,Online
4905,726,298.51,2019,Online
4906,162,448.99,2022,Online
4907,659,113.45,2022,In-Store
4908,2898,298.16,2020,In-Store
4909,4620,153.28,2021,In-Store
4910,4100,482.94,2023,Online
4911,2543,135.81,2022,In-Store
4912,1579,149.43,2023,In-Store
4913,3995,276.22,2024,In-Store
4914,1075,100.83,2023,Online
4915,3206,95.42,2024,In-Store
4916,4045,469.64,2024,In-Store
4917,3434,409.4,2022,In-Store
4918,878,340.14,2023,In-Store
4919,1092,120.66,2023,In-Store
4920,3060,209.04,2024,Online
4921,1675,229.08,2024,In-Store
4922,1609,572.68,2023,In-Store
4923,2827,196.64,2019,Online
4924,1218,111.72,2024,In-Store
4925,3053,319.7,2021,In-Store
4926,314,232.87,2020,In-Store
4927,730,349.18,2019,Online
4928,4040,509.54,2023,Online
4929,384,530.27,2019,In-Store
4930,1813,132.77,2019,In-Store
4931,2325,156.31,2021,Online
4932,3430,20.85,2021,Online
4933,2746,110.28,2023,Online
4934,1865,192.93,2024,In-Store
4935,3292,476.5,2019,In-Store
4936,4847,187.71,2021,Online
4937,228,385.05,2021,In-Store
4938,2065,126.25,2019,In-Store
4939,12,80.45,2021,Online
4940,1523,204.73,2022,In-Store
4941,692,253.29,2021,In-Store
4942,3706,111.96,2023,Online
4943,1740,69.89,2023,In-Store
4944,1526,137.77,2020,In-Store
4945,70,317.54,2020,In-Store
4946,2249,204.27,2019,Online
4947,3124,92.76,2024,In-Store
4948,4725,104.83,2023,Online
4949,3331,343.22,2020,In-Store
4950,1288,177.15,2019,In-Store
4951,576,54.06,2020,Online
4952,2173,441.1,2021,Online
4953,4955,57.6,2022,Online
4954,745,399.79,2020,In-Store
4955,2528,129.02,2021,Online
4956,3074,88.05,2022,Online
4957,4211,226.27,2020,Online
4958,4577,168.65,2023,Online
4959,1025,135.98,2022,In-Store
4960,942,235.45,2024,In-Store
4961,768,65.48,2024,Online
4962,2439,216.58,2021,Online
4963,834,228.22,2023,Online
4964,2191,128.21,2021,Online
4965,628,4.42,2024,Online
4966,377,174.79,2020,Online
4967,3887,170.73,2021,In-Store
4968,90,157.3,2019,In-Store
4969,2856,38.05,2021,Online
4970,1066,218.31,2021,Online
4971,1059,369.51,2023,In-Store
4972,3060,162.96,2021,Online
4973,4073,66.22,2022,In-Store
4974,2601,272.86,2021,Online
4975,4220,516.73,2024,Online
4976,2105,92.31,2020,Online
4977,2854,95.23,2019,Online
4978,2656,449.16,2019,In-Store
4979,1516,174.48,2024,Online
4980,3018,34.84,2021,In-Store
4981,4148,624.66,2019,In-Store
4982,1574,12.83,2023,Online
4983,2537,29.1,2019,Online
4984,3927,71.37,2020,Online
4985,2053,325.5,2021,Online
4986,3797,345.26,2019,In-Store
4987,632,56.43,2024,Online
4988,1862,98.26,2020,Online
4989,3953,246.97,2024,In-Store
4990,1233,511.89,2019,Online
4991,2265,11.17,2020,In-Store
4992,2048,31.02,2024,In-Store
4993,536,128.66,2021,Online
4994,3534,46.92,2020,In-Store
4995,4826,431.32,2019,Online
4996,3098,185.14,2020,In-Store
4997,1276,405.34,2021,In-Store
4998,3074,249.19,2020,Online
4999,1026,317.62,2023,Online
5000,2052,110.75,2024,Online
5001,3622,25.75,2019,Online
5002,4564,167.19,2024,Online
5003,201,371.46,2020,Online
5004,4404,612.85,2023,In-Store
5005,3324,158.15,2024,In-Store
5006,3359,327.09,2023,Online
5007,2972,108.96,2022,In-Store
5008,4979,138.58,2020,In-Store
5009,586,182.31,2022,In-Store
5010,3346,540.05,2023,In-Store
5011,3855,318.69,2024,Online
5012,4605,286.83,2024,Online
5013,3425,520.73,2024,In-Store
5014,4101,97.88,2021,Online
5015,360,156.85,2020,Online
5016,3670,288.44,2022,In-Store
5017,4310,122.14,2019,Online
5018,3478,150.91,2024,In-Store
5019,4659,232.68,2024,Online
5020,2813,187.85,2021,Online
5021,45,75.15,2022,Online
5022,2751,107.71,2020,Online
5023,634,74.42,2019,Online
5024,1211,326.44,2021,Online
5025,1750,104.49,2023,In-Store
5026,3242,289.46,2022,Online
5027,2769,218.04,2021,In-Store
5028,594,191.19,2023,Online
5029,1425,62.74,2024,Online
5030,1927,216.18,2020,Online
5031,857,268.6,2024,In-Store
5032,552,328.06,2020,Online
5033,4139,73.56,2023,In-Store
5034,2889,161.24,2021,Online
5035,4275,388.49,2022,In-Store
5036,1481,360.27,2020,Online
5037,607,182.4,2020,In-Store
5038,672,60.83,2021,In-Store
5039,3316,340.83,2024,In-Store
5040,17,194.5,2020,In-Store
5041,2874,88.31,2019,Online
5042,2595,165.65,2023,In-Store
5043,2485,62.44,2022,In-Store
5044,616,339.37,2021,In-Store
5045,3206,36.26,2019,In-Store
5046,2850,407.14,2020,In-Store
5047,4408,238.27,2020,Online
5048,3808,63.49,2019,In-Store
5049,2073,153.7,2020,Online
5050,525,140.44,2023,In-Store
5051,3174,94.09,2020,Online
5052,1474,221.91,2022,In-Store
5053,2426,526.04,2023,In-Store
5054,4984,101.82,2021,Online
5055,3275,206.53,2023,Online
5056,3339,196.64,2021,Online
5057,2008,220.2,2021,Online
5058,4558,14.3,2023,Online
5059,2413,426.91,2022,Online
5060,2152,831.89,2020,In-Store
5061,3183,193.48,2024,Online
5062,428,322.2,2023,In-Store
5063,4565,261.52,2021,Online
5064,1015,71.95,2023,In-Store
5065,1605,182.13,2021,In-Store
5066,870,108.95,2021,Online
5067,2728,168.59,2019,In-Store
5068,2853,201.36,2024,In-Store
5069,886,212.4,2022,Online
5070,2609,101.21,2024,In-Store
5071,1274,212.99,2022,In-Store
5072,4427,173.55,2024,In-Store
5073,1956,404.44,2021,In-Store
5074,587,311.65,2021,In-Store
5075,201,355.32,2020,Online
5076,4550,373.39,2021,Online
5077,3618,86.01,2021,Online
5078,826,302.03,2024,In-Store
5079,111,82.63,2022,In-Store
5080,2912,483.15,2021,Online
5081,3900,297.93,2020,Online
5082,908,77.63,2019,Online
5083,3716,218.34,2019,Online
5084,3690,96.08,2024,In-Store
5085,555,132.57,2020,In-Store
5086,1904,245.07,2024,Online
5087,107,119.15,2021,Online
5088,3337,157.37,2020,Online
5089,2535,379.12,2019,Online
5090,2227,168.88,2024,Online
5091,3294,87.18,2022,In-Store
5092,1394,31.25,2021,Online
5093,2685,313.43,2021,Online
5094,2836,309.78,2024,In-Store
5095,167,219.16,2024,In-Store
5096,2711,759.66,2023,Online
5097,3625,151.93,2021,In-Store
5098,2348,408.82,2023,Online
5099,1405,109.28,2023,In-Store
5100,1526,325.93,2022,In-Store
5101,4410,75.42,2023,In-Store
5102,4912,320.98,2023,In-Store
5103,4839,157.85,2023,Online
5104,2775,276.37,2023,In-Store
5105,826,225.85,2023,In-Store
5106,1125,306.22,2020,Online
5107,569,28.34,2023,In-Store
5108,1959,172.5,2024,In-Store
5109,3740,392.41,2020,Online
5110,2110,430.28,2020,In-Store
5111,4465,267.45,2020,Online
5112,4190,402.61,2024,Online
5113,4095,166.37,2021,Online
5114,2931,113.61,2020,In-Store
5115,764,206.48,2021,Online
5116,3361,228.31,2020,In-Store
5117,3451,256.14,2020,Online
5118,2148,194.34,2020,Online
5119,3396,196.71,2022,Online
5120,4425,334.61,2021,Online
5121,3720,94.19,2021,Online
5122,4802,225.92,2022,Online
5123,221,267.78,2023,In-Store
5124,1862,119.72,2020,In-Store
5125,2615,155.31,2019,In-Store
5126,1022,537.38,2021,In-Store
5127,110,218.07,2021,In-Store
5128,4245,910.26,2019,In-Store
5129,3849,206.23,2019,In-Store
5130,699,346.98,2024,Online
5131,108,50.29,2019,Online
5132,389,28.13,2022,In-Store
5133,425,83.35,2020,Online
5134,2495,377.48,2020,Online
5135,2966,157.86,2019,In-Store
5136,2704,47.98,2023,Online
5137,2000,203.28,2020,Online
5138,3576,352.63,2023,In-Store
5139,1528,92.3,2020,Online
5140,4054,367.78,2024,Online
5141,2027,62.48,2023,Online
5142,2369,346.18,2022,Online
5143,2767,113.17,2020,Online
5144,1856,454.56,2020,Online
5145,447,515.86,2021,Online
5146,1598,258.5,2020,Online
5147,210,120.29,2021,In-Store
5148,849,944.4,2024,In-Store
5149,1652,105.74,2019,In-Store
5150,1917,563.39,2021,Online
5151,3530,701.78,2019,In-Store
5152,1919,265.95,2020,Online
5153,577,75.36,2021,Online
5154,689,249.79,2019,In-Store
5155,790,774.1,2024,In-Store
5156,1356,119.59,2021,Online
5157,1688,184.68,2019,In-Store
5158,350,21.07,2021,In-Store
5159,2718,185.5,2024,In-Store
5160,3540,315.64,2019,Online
5161,4522,84.88,2024,Online
5162,4423,548.53,2023,Online
5163,1130,54.93,2020,Online
5164,4351,121.22,2020,In-Store
5165,4540,481.28,2021,Online
5166,4209,174.28,2019,In-Store
5167,4785,629.86,2023,Online
5168,991,31.86,2020,In-Store
5169,1874,147.88,2021,In-Store
5170,4142,254.92,2020,In-Store
5171,4853,755.38,2024,In-Store
5172,1377,220.41,2023,Online
5173,1227,298.48,2020,In-Store
5174,564,195.07,2024,In-Store
5175,2888,179.86,2024,Online
5176,1341,119.75,2024,In-Store
5177,3738,272.02,2022,In-Store
5178,1438,159.01,2024,Online
5179,95,310.93,2023,In-Store
5180,3297,217.66,2019,Online
5181,949,145.89,2023,Online
5182,4649,553.56,2021,In-Store
5183,2693,109.98,2019,Online
5184,4162,124.39,2020,Online
5185,3282,18.0,2023,Online
5186,1498,165.5,2019,In-Store
5187,4761,524.7,2020,In-Store
5188,2732,534.07,2024,Online
5189,2744,135.03,2023,Online
5190,4276,292.49,2019,In-Store
5191,2882,340.25,2024,Online
5192,202,51.17,2021,Online
5193,1499,441.83,2024,In-Store
5194,3087,61.22,2020,In-Store
5195,3114,143.6,2020,In-Store
5196,2591,77.2,2021,Online
5197,1949,253.54,2021,Online
5198,3605,99.16,2021,Online
5199,3964,120.01,2019,In-Store
5200,694,384.26,2021,In-Store
5201,1720,132.72,2024,In-Store
5202,3934,197.45,2024,Online
5203,3733,60.3,2022,Online
5204,2660,42.41,2024,In-Store
5205,1722,227.74,2019,Online
5206,4052,128.09,2021,In-Store
5207,2292,616.33,2021,In-Store
5208,4200,806.64,2022,In-Store
5209,2699,65.97,2023,In-Store
5210,3375,44.22,2021,In-Store
5211,1011,625.32,2020,In-Store
5212,1042,277.7,2021,Online
5213,1558,223.49,2019,Online
5214,1208,49.81,2019,Online
5215,1681,766.06,2021,In-Store
5216,3622,95.6,2019,Online
5217,3353,349.05,2024,Online
5218,1679,336.19,2020,In-Store
5219,3597,39.81,2024,Online
5220,2746,112.45,2021,Online
5221,3546,54.11,2020,Online
5222,2994,23.31,2022,Online
5223,781,165.42,2023,Online
5224,946,61.59,2022,In-Store
5225,3429,96.0,2021,Online
5226,3099,48.19,2023,In-Store
5227,548,148.74,2021,Online
5228,2208,612.65,2024,Online
5229,2985,249.72,2024,Online
5230,2591,125.12,2024,Online
5231,2175,186.02,2023,In-Store
5232,1798,236.05,2021,Online
5233,1881,238.92,2023,Online
5234,3057,153.61,2020,In-Store
5235,2258,106.28,2019,In-Store
5236,2198,347.35,2021,Online
5237,31,70.45,2022,Online
5238,612,351.29,2022,In-Store
5239,4398,135.52,2021,Online
5240,3011,444.68,2020,Online
5241,2913,80.4,2021,Online
5242,3803,78.83,2023,Online
5243,2813,203.17,2019,In-Store
5244,683,94.94,2020,In-Store
5245,257,629.52,2024,In-Store
5246,940,109.12,2019,In-Store
5247,2895,87.14,2022,In-Store
5248,3186,269.7,2019,Online
5249,777,14.58,2019,In-Store
5250,2733,657.12,2021,In-Store
5251,732,308.3,2024,Online
5252,2043,237.32,2022,Online
5253,970,100.04,2019,Online
5254,103,174.1,2023,In-Store
5255,1084,112.24,2019,In-Store
5256,4863,132.07,2021,In-Store
5257,3071,373.06,2020,Online
5258,3749,255.98,2020,In-Store
5259,372,143.54,2020,Online
5260,679,36.12,2023,Online
5261,202,836.45,2019,In-Store
5262,89,375.23,2024,Online
5263,1997,109.23,2024,In-Store
5264,4495,222.6,2022,In-Store
5265,188,87.68,2019,In-Store
5266,4748,105.87,2020,In-Store
5267,1555,98.68,2020,In-Store
5268,4683,210.67,2022,Online
5269,230,100.16,2019,Online
5270,3553,203.68,2020,In-Store
5271,55,484.97,2022,In-Store
5272,4367,66.62,2021,In-Store
5273,4032,67.01,2020,In-Store
5274,1124,560.25,2021,Online
5275,3141,313.76,2019,Online
5276,3371,193.56,2023,Online
5277,1553,46.64,2024,Online
5278,116,37.78,2019,In-Store
5279,3614,86.24,2023,In-Store
5280,4419,215.35,2022,In-Store
5281,2611,396.31,2023,Online
5282,360,210.46,2022,In-Store
5283,28,220.75,2020,In-Store
5284,3838,432.52,2019,In-Store
5285,3534,268.12,2022,Online
5286,1419,121.82,2019,In-Store
5287,4040,183.76,2019,In-Store
5288,2917,404.17,2022,Online
5289,1295,236.08,2022,In-Store
5290,3630,593.05,2023,In-Store
5291,2076,102.08,2020,In-Store
5292,4840,73.39,2020,Online
5293,3678,249.8,2021,Online
5294,3154,206.52,2023,Online
5295,1779,66.42,2023,Online
5296,4676,113.51,2019,In-Store
5297,3895,487.99,2019,In-Store
5298,2499,276.75,2022,Online
5299,4529,120.58,2021,Online
5300,374,83.45,2019,In-Store
5301,2266,143.74,2023,In-Store
5302,1132,389.11,2021,Online
5303,1843,200.9,2023,Online
5304,1574,180.91,2023,Online
5305,4445,402.91,2023,In-Store
5306,788,69.72,2020,In-Store
5307,1546,97.61,2023,In-Store
5308,4122,214.39,2020,Online
5309,4955,180.64,2019,Online
5310,370,151.31,2023,In-Store
5311,4980,416.79,2024,In-Store
5312,4375,26.82,2022,Online
5313,1703,75.92,2024,Online
5314,1658,296.18,2022,Online
5315,1929,132.71,2024,In-Store
5316,4056,774.29,2020,In-Store
5317,607,430.67,2020,Online
5318,2577,133.46,2021,Online
5319,4125,289.96,2023,In-Store
5320,323,279.17,2023,In-Store
5321,1877,520.36,2023,In-Store
5322,584,155.4,2023,In-Store
5323,2810,118.18,2021,In-Store
5324,656,264.66,2019,Online
5325,4882,157.03,2020,In-Store
5326,223,314.71,2020,Online
5327,2123,480.11,2022,Online
5328,2221,85.66,2024,Online
5329,3551,109.12,2023,Online
5330,2443,450.3,2020,Online
5331,4929,192.75,2022,In-Store
5332,3986,198.29,2021,In-Store
5333,167,399.09,2022,Online
5334,2017,176.15,2024,Online
5335,118,349.17,2023,In-Store
5336,1810,92.38,2022,Online
5337,2207,138.04,2023,In-Store
5338,1251,538.01,2021,Online
5339,4007,195.18,2021,In-Store
5340,3110,87.7,2021,Online
5341,4559,84.93,2024,In-Store
5342,1672,180.52,2022,Online
5343,2152,358.54,2023,In-Store
5344,2298,11.06,2020,Online
5345,1037,124.35,2023,Online
5346,2615,280.08,2022,In-Store
5347,1880,229.96,2021,In-Store
5348,597,260.91,2019,In-Store
5349,621,101.16,2020,In-Store
5350,71,211.46,2023,In-Store
5351,1804,409.98,2024,Online
5352,4534,134.77,2023,In-Store
5353,1068,203.16,2019,In-Store
5354,1926,276.31,2024,Online
5355,1038,104.3,2021,In-Store
5356,3443,59.65,2019,In-Store
5357,3184,123.62,2021,Online
5358,1403,287.21,2024,Online
5359,2362,106.65,2023,In-Store
5360,1439,71.75,2024,In-Store
5361,3812,322.23,2021,Online
5362,485,85.35,2020,Online
5363,4265,745.71,2022,Online
5364,4899,398.23,2022,In-Store
5365,246,539.88,2021,Online
5366,4945,217.49,2023,Online
5367,3372,102.88,2023,Online
5368,1351,418.53,2024,Online
5369,530,65.76,2024,In-Store
5370,4943,28.98,2021,Online
5371,3815,261.5,2019,In-Store
5372,1789,53.19,2019,Online
5373,1703,179.83,2019,In-Store
5374,3626,171.22,2023,In-Store
5375,3321,349.03,2021,In-Store
5376,760,61.87,2021,Online
5377,1404,44.88,2023,Online
5378,798,160.54,2021,Online
5379,532,7.73,2020,Online
5380,1918,247.02,2019,In-Store
5381,4960,230.13,2021,In-Store
5382,4138,233.33,2023,Online
5383,3417,157.96,2021,In-Store
5384,599,638.89,2024,In-Store
5385,306,267.33,2024,Online
5386,4905,322.39,2023,Online
5387,2910,115.3,2021,Online
5388,679,162.87,2022,In-Store
5389,3385,89.34,2020,In-Store
5390,731,211.65,2022,In-Store
5391,2026,90.84,2021,Online
5392,4999,329.0,2024,In-Store
5393,4229,187.07,2024,In-Store
5394,2767,3.45,2024,In-Store
5395,2099,83.07,2023,Online
5396,392,505.06,2021,Online
5397,2744,529.34,2023,Online
5398,3785,293.08,2024,In-Store
5399,3838,162.34,2019,Online
5400,4604,458.92,2019,Online
5401,1686,172.43,2021,Online
5402,2915,442.7,2019,In-Store
5403,1419,210.44,2021,Online
5404,4192,149.67,2024,In-Store
5405,4202,327.72,2019,Online
5406,4091,73.25,2024,Online
5407,3727,90.96,2020,In-Store
5408,4774,48.91,2022,Online
5409,3630,269.34,2019,Online
5410,3314,181.17,2020,In-Store
5411,4952,1068.46,2022,Online
5412,4886,276.57,2023,In-Store
5413,4611,145.82,2022,Online
5414,1085,170.46,2022,In-Store
5415,1008,229.63,2020,In-Store
5416,1318,115.74,2021,In-Store
5417,2350,12.34,2024,In-Store
5418,2694,49.49,2020,Online
5419,2279,129.2,2022,In-Store
5420,3723,35.51,2022,In-Store
5421,3694,191.4,2020,In-Store
5422,4393,394.74,2019,In-Store
5423,4551,91.66,2022,In-Store
5424,4336,132.6,2024,Online
5425,3248,168.81,2022,Online
5426,3135,148.34,2024,In-Store
5427,2599,193.1,2023,In-Store
5428,2186,20.4,2021,Online
5429,4053,424.06,2024,In-Store
5430,4550,158.22,2020,Online
5431,3825,83.47,2022,In-Store
5432,3521,239.42,2019,In-Store
5433,1250,380.44,2019,In-Store
5434,2075,70.6,2023,In-Store
5435,2505,247.04,2019,Online
5436,4791,473.83,2020,Online
5437,4806,476.37,2019,Online
5438,2015,334.4,2023,Online
5439,4945,117.73,2024,In-Store
5440,949,74.25,2023,Online
5441,107,90.79,2019,Online
5442,2492,468.83,2024,Online
5443,4693,291.94,2022,Online
5444,155,342.21,2019,In-Store
5445,3241,181.91,2023,Online
5446,796,23.6,2022,In-Store
5447,4368,244.46,2023,Online
5448,1571,83.16,2024,In-Store
5449,1635,402.55,2022,Online
5450,1939,91.57,2019,In-Store
5451,1533,223.55,2024,In-Store
5452,3029,299.1,2021,Online
5453,4218,1086.76,2020,In-Store
5454,1441,176.97,2022,In-Store
5455,1399,183.29,2024,In-Store
5456,3647,405.04,2023,Online
5457,3398,160.17,2023,In-Store
5458,4246,133.79,2021,In-Store
5459,4803,105.74,2023,Online
5460,3043,201.41,2023,In-Store
5461,1616,120.87,2023,Online
5462,1514,493.82,2022,Online
5463,2599,332.92,2022,Online
5464,845,214.62,2024,In-Store
5465,3420,199.14,2020,Online
5466,3531,100.13,2021,Online
5467,2328,180.74,2019,Online
5468,3041,166.56,2024,In-Store
5469,1977,653.31,2021,In-Store
