order_id,customer_id,date_id,order_date,channel,order_amount,tax
7619,805,20240202,2024-02-02,Online,102.29,7.16
7620,1169,20231125,2023-11-25,Online,35.21,2.46
7621,770,20230822,2023-08-22,Online,38.72,2.71
7622,3118,20250301,2025-03-01,Online,130.73,9.15
7623,992,20231118,2023-11-18,Online,63.04,4.41
7624,422,20230721,2023-07-21,Online,20.67,1.45
7625,1322,20240409,2024-04-09,Online,31.22,2.19
7626,3388,20240105,2024-01-05,Online,15.28,1.07
7627,2139,20251012,2025-10-12,Online,18.7,1.31
7628,764,20240419,2024-04-19,Online,42.89,3.0
7629,319,20210919,2021-09-19,Online,19.1,1.34
7630,3641,20240709,2024-07-09,Online,17.5,1.23
7631,3523,20250526,2025-05-26,In-Store,24.0,1.68
7632,2292,20240628,2024-06-28,Online,35.5,2.49
7633,2635,20210601,2021-06-01,Online,124.32,8.7
7634,1182,20241215,2024-12-15,In-Store,51.98,3.64
7635,2417,20250910,2025-09-10,In-Store,12.84,0.9
7636,3638,20240516,2024-05-16,In-Store,17.75,1.24
7637,3841,20250405,2025-04-05,In-Store,22.75,1.59
7638,1690,20210914,2021-09-14,Online,46.86,3.28
7639,3389,20241221,2024-12-21,Online,39.79,2.79
7640,2421,20251104,2025-11-04,Online,20.41,1.43
7641,3688,20220516,2022-05-16,In-Store,32.65,2.29
7642,3453,20250612,2025-06-12,In-Store,32.26,2.26
7643,3738,20251027,2025-10-27,Online,9.89,0.69
7644,810,20250721,2025-07-21,In-Store,11.35,0.79
7645,1602,20230215,2023-02-15,In-Store,80.12,5.61
7646,1313,20240727,2024-07-27,Online,32.25,2.26
7647,2226,20250628,2025-06-28,Online,40.25,2.82
7648,2308,20250904,2025-09-04,In-Store,49.52,3.47
7649,3328,20240512,2024-05-12,In-Store,22.22,1.56
7650,2835,20230410,2023-04-10,In-Store,24.1,1.69
7651,2892,20230916,2023-09-16,Online,32.31,2.26
7652,3153,20230113,2023-01-13,Online,20.01,1.4
7653,1356,20221201,2022-12-01,Online,13.63,0.95
7654,1114,20210904,2021-09-04,In-Store,11.55,0.81
7655,1067,20250106,2025-01-06,In-Store,25.71,1.8
7656,3885,20231225,2023-12-25,Online,10.61,0.74
7657,489,20220403,2022-04-03,Online,26.83,1.88
7658,1575,20210626,2021-06-26,Online,37.48,2.62
7659,1396,20240701,2024-07-01,In-Store,45.88,3.21
7660,2952,20210121,2021-01-21,In-Store,40.99,2.87
7661,4620,20211009,2021-10-09,Online,98.74,6.91
7662,4379,20231021,2023-10-21,In-Store,10.34,0.72
7663,528,20220413,2022-04-13,In-Store,16.0,1.12
7664,2691,20210816,2021-08-16,Online,32.36,2.27
7665,182,20230121,2023-01-21,In-Store,27.52,1.93
7666,3947,20240615,2024-06-15,Online,15.49,1.08
7667,1861,20240304,2024-03-04,Online,31.65,2.22
7668,1065,20240902,2024-09-02,Online,50.07,3.5
7669,2413,20241224,2024-12-24,Online,81.53,5.71
7670,2167,20231212,2023-12-12,Online,42.02,2.94
7671,4713,20220204,2022-02-04,Online,42.26,2.96
7672,164,20220306,2022-03-06,Online,52.31,3.66
7673,4743,20230524,2023-05-24,In-Store,16.56,1.16
7674,1153,20250527,2025-05-27,Online,53.3,3.73
7675,715,20240725,2024-07-25,Online,76.19,5.33
7676,3700,20251014,2025-10-14,Online,27.24,1.91
7677,2609,20210205,2021-02-05,In-Store,20.13,1.41
7678,4465,20220427,2022-04-27,In-Store,22.91,1.6
7679,2701,20230412,2023-04-12,Online,25.6,1.79
7680,2522,20220225,2022-02-25,In-Store,12.44,0.87
7681,1022,20211215,2021-12-15,In-Store,13.29,0.93
7682,4743,20210116,2021-01-16,In-Store,11.38,0.8
7683,3314,20220602,2022-06-02,In-Store,46.74,3.27
7684,2995,20210510,2021-05-10,In-Store,34.86,2.44
7685,3936,20250717,2025-07-17,Online,15.94,1.12
7686,509,20231123,2023-11-23,In-Store,35.0,2.45
7687,4326,20251105,2025-11-05,Online,29.36,2.06
7688,2495,20221027,2022-10-27,Online,29.88,2.09
7689,3993,20241201,2024-12-01,In-Store,51.65,3.62
7690,3563,20210515,2021-05-15,In-Store,12.78,0.89
7691,2242,20220401,2022-04-01,In-Store,41.47,2.9
7692,3834,20221108,2022-11-08,In-Store,24.2,1.69
7693,3607,20231004,2023-10-04,In-Store,15.11,1.06
7694,19,20210926,2021-09-26,Online,31.81,2.23
7695,3545,20240221,2024-02-21,In-Store,20.24,1.42
7696,2540,20210205,2021-02-05,In-Store,15.81,1.11
7697,4185,20210728,2021-07-28,In-Store,29.91,2.09
7698,4029,20230717,2023-07-17,Online,40.81,2.86
7699,840,20241026,2024-10-26,Online,15.43,1.08
7700,112,20230608,2023-06-08,Online,13.51,0.95
7701,973,20241114,2024-11-14,Online,20.13,1.41
7702,3696,20220820,2022-08-20,In-Store,18.8,1.32
7703,4346,20241206,2024-12-06,Online,45.27,3.17
7704,3508,20230422,2023-04-22,Online,18.52,1.3
7705,4078,20241022,2024-10-22,Online,28.01,1.96
7706,2930,20250702,2025-07-02,Online,31.87,2.23
7707,2529,20240323,2024-03-23,In-Store,36.14,2.53
7708,4855,20231126,2023-11-26,Online,15.08,1.06
7709,404,20210720,2021-07-20,Online,83.99,5.88
7710,2105,20250624,2025-06-24,In-Store,48.15,3.37
7711,1384,20210201,2021-02-01,In-Store,26.03,1.82
7712,602,20240322,2024-03-22,In-Store,30.92,2.16
7713,3013,20221117,2022-11-17,In-Store,9.7,0.68
7714,1302,20221217,2022-12-17,In-Store,26.59,1.86
7715,2300,20251211,2025-12-11,Online,28.65,2.01
7716,678,20230121,2023-01-21,In-Store,59.2,4.14
7717,1943,20210625,2021-06-25,In-Store,11.85,0.83
7718,990,20240925,2024-09-25,In-Store,12.34,0.86
7719,4473,20211009,2021-10-09,Online,32.88,2.3
7720,2608,20230919,2023-09-19,Online,22.21,1.55
7721,3982,20230112,2023-01-12,Online,97.27,6.81
7722,2420,20210212,2021-02-12,Online,13.9,0.97
7723,208,20240811,2024-08-11,Online,62.42,4.37
7724,3473,20231211,2023-12-11,In-Store,7.31,0.51
7725,241,20251201,2025-12-01,Online,40.5,2.84
7726,1972,20230807,2023-08-07,Online,39.33,2.75
7727,2722,20220115,2022-01-15,In-Store,9.84,0.69
7728,3887,20220727,2022-07-27,Online,5.99,0.42
7729,4481,20250915,2025-09-15,Online,6.47,0.45
7730,1014,20210203,2021-02-03,Online,24.34,1.7
7731,3310,20240923,2024-09-23,Online,23.64,1.65
7732,2337,20240402,2024-04-02,In-Store,23.95,1.68
7733,3821,20230201,2023-02-01,In-Store,53.9,3.77
7734,4699,20230821,2023-08-21,Online,24.47,1.71
7735,2663,20230707,2023-07-07,Online,25.9,1.81
7736,1429,20230715,2023-07-15,In-Store,14.94,1.05
7737,3979,20241012,2024-10-12,Online,48.05,3.36
7738,2628,20230311,2023-03-11,Online,34.18,2.39
7739,4397,20210201,2021-02-01,In-Store,21.71,1.52
7740,2821,20250618,2025-06-18,Online,42.33,2.96
7741,4688,20220711,2022-07-11,In-Store,15.04,1.05
7742,94,20241123,2024-11-23,Online,22.35,1.56
7743,3686,20210619,2021-06-19,In-Store,29.84,2.09
7744,1718,20240628,2024-06-28,Online,14.98,1.05
7745,3335,20220917,2022-09-17,In-Store,13.34,0.93
7746,4710,20240323,2024-03-23,In-Store,24.44,1.71
7747,3261,20251228,2025-12-28,Online,29.61,2.07
7748,3713,20250410,2025-04-10,Online,17.17,1.2
7749,774,20220127,2022-01-27,Online,22.02,1.54
7750,839,20240403,2024-04-03,Online,38.77,2.71
7751,2854,20210619,2021-06-19,Online,17.97,1.26
7752,2147,20220302,2022-03-02,In-Store,7.72,0.54
7753,555,20211119,2021-11-19,Online,50.62,3.54
7754,3637,20220820,2022-08-20,In-Store,11.18,0.78
7755,3500,20230117,2023-01-17,Online,17.26,1.21
7756,454,20250812,2025-08-12,Online,11.89,0.83
7757,246,20230807,2023-08-07,Online,29.71,2.08
7758,1883,20250126,2025-01-26,Online,39.98,2.8
7759,3153,20241023,2024-10-23,In-Store,59.89,4.19
7760,4455,20250329,2025-03-29,Online,60.31,4.22
7761,2165,20220628,2022-06-28,Online,53.59,3.75
7762,418,20251014,2025-10-14,Online,27.98,1.96
7763,4192,20241112,2024-11-12,In-Store,30.13,2.11
7764,618,20250228,2025-02-28,Online,33.4,2.34
7765,3178,20221205,2022-12-05,Online,22.68,1.59
7766,2064,20220710,2022-07-10,Online,40.15,2.81
7767,4545,20251001,2025-10-01,Online,33.82,2.37
7768,3526,20240905,2024-09-05,Online,23.84,1.67
7769,1,20231110,2023-11-10,Online,38.85,2.72
7770,1851,20251105,2025-11-05,In-Store,26.78,1.87
7771,890,20230207,2023-02-07,In-Store,29.24,2.05
7772,1415,20220925,2022-09-25,Online,20.69,1.45
7773,1988,20210313,2021-03-13,In-Store,5.12,0.36
7774,2694,20230513,2023-05-13,Online,22.11,1.55
7775,3978,20230415,2023-04-15,Online,14.55,1.02
7776,428,20250104,2025-01-04,Online,50.32,3.52
7777,2194,20210508,2021-05-08,Online,23.95,1.68
7778,4242,20251128,2025-11-28,In-Store,12.93,0.91
7779,2154,20220912,2022-09-12,Online,17.32,1.21
7780,2596,20250909,2025-09-09,In-Store,17.45,1.22
7781,3881,20240408,2024-04-08,Online,47.83,3.35
7782,3564,20220613,2022-06-13,Online,57.62,4.03
7783,2547,20230217,2023-02-17,Online,20.42,1.43
7784,4839,20250619,2025-06-19,Online,20.85,1.46
7785,180,20241219,2024-12-19,In-Store,32.11,2.25
7786,273,20210510,2021-05-10,In-Store,19.3,1.35
7787,2136,20250419,2025-04-19,Online,49.68,3.48
7788,774,20210902,2021-09-02,In-Store,14.37,1.01
7789,1074,20250108,2025-01-08,Online,61.83,4.33
7790,734,20241005,2024-10-05,Online,32.39,2.27
7791,3461,20240108,2024-01-08,Online,19.81,1.39
7792,2105,20220301,2022-03-01,Online,44.58,3.12
7793,4153,20251005,2025-10-05,In-Store,37.69,2.64
7794,1238,20240404,2024-04-04,Online,41.42,2.9
7795,3111,20211013,2021-10-13,Online,36.45,2.55
7796,1056,20240913,2024-09-13,In-Store,29.54,2.07
7797,79,20220416,2022-04-16,In-Store,46.84,3.28
7798,3446,20220521,2022-05-21,In-Store,21.56,1.51
7799,717,20220407,2022-04-07,Online,47.75,3.34
7800,3470,20250913,2025-09-13,Online,16.57,1.16
7801,3453,20230515,2023-05-15,In-Store,37.88,2.65
7802,3333,20240423,2024-04-23,Online,67.11,4.7
7803,2952,20220921,2022-09-21,Online,48.38,3.39
7804,4410,20250403,2025-04-03,In-Store,24.23,1.7
7805,380,20221102,2022-11-02,In-Store,10.04,0.7
7806,4661,20230221,2023-02-21,Online,40.7,2.85
7807,333,20210806,2021-08-06,Online,16.24,1.14
7808,2468,20251228,2025-12-28,In-Store,26.49,1.85
7809,4614,20241105,2024-11-05,Online,20.72,1.45
7810,1333,20240405,2024-04-05,In-Store,40.09,2.81
7811,4177,20230216,2023-02-16,Online,19.46,1.36
7812,2958,20251224,2025-12-24,Online,14.63,1.02
7813,4296,20240427,2024-04-27,In-Store,8.16,0.57
7814,246,20221126,2022-11-26,Online,29.25,2.05
7815,2770,20230317,2023-03-17,Online,15.74,1.1
7816,935,20210619,2021-06-19,In-Store,16.07,1.12
7817,96,20250423,2025-04-23,In-Store,25.09,1.76
7818,3447,20230926,2023-09-26,Online,29.62,2.07
7819,3736,20210101,2021-01-01,Online,25.63,1.79
7820,3676,20250725,2025-07-25,In-Store,11.0,0.77
7821,3630,20250113,2025-01-13,In-Store,42.98,3.01
7822,3983,20230324,2023-03-24,In-Store,45.04,3.15
7823,2333,20240519,2024-05-19,Online,5.85,0.41
7824,1722,20220605,2022-06-05,Online,38.25,2.68
7825,3838,20240902,2024-09-02,In-Store,38.47,2.69
7826,3322,20230627,2023-06-27,Online,23.35,1.63
7827,990,20211104,2021-11-04,Online,14.35,1.0
7828,2168,20250610,2025-06-10,Online,29.3,2.05
7829,899,20210619,2021-06-19,Online,14.85,1.04
7830,3883,20250118,2025-01-18,Online,45.2,3.16
7831,1219,20230328,2023-03-28,Online,26.43,1.85
7832,3106,20220402,2022-04-02,In-Store,59.07,4.13
7833,3672,20250715,2025-07-15,In-Store,18.07,1.26
7834,4964,20230802,2023-08-02,In-Store,38.6,2.7
7835,2158,20250722,2025-07-22,In-Store,29.39,2.06
7836,4353,20240604,2024-06-04,Online,18.17,1.27
7837,3314,20251113,2025-11-13,In-Store,15.09,1.06
7838,47,20221012,2022-10-12,Online,43.08,3.02
7839,1952,20230325,2023-03-25,Online,50.52,3.54
7840,1968,20220404,2022-04-04,Online,38.81,2.72
7841,591,20210914,2021-09-14,Online,15.27,1.07
7842,2176,20250102,2025-01-02,Online,20.74,1.45
7843,578,20250726,2025-07-26,Online,119.65,8.38
7844,4160,20220604,2022-06-04,In-Store,34.16,2.39
7845,1797,20250824,2025-08-24,Online,35.93,2.52
7846,903,20220422,2022-04-22,Online,38.0,2.66
7847,2996,20230903,2023-09-03,In-Store,38.4,2.69
7848,4279,20230518,2023-05-18,In-Store,29.79,2.09
7849,4678,20240524,2024-05-24,Online,25.13,1.76
7850,4457,20250903,2025-09-03,Online,12.87,0.9
7851,4396,20240819,2024-08-19,Online,9.77,0.68
7852,1725,20250222,2025-02-22,In-Store,14.51,1.02
7853,2522,20241023,2024-10-23,In-Store,8.33,0.58
7854,1846,20251004,2025-10-04,Online,16.15,1.13
7855,4610,20230225,2023-02-25,In-Store,19.23,1.35
7856,462,20240123,2024-01-23,Online,19.97,1.4
7857,2762,20211112,2021-11-12,Online,28.29,1.98
7858,1217,20250716,2025-07-16,In-Store,16.81,1.18
7859,4241,20250607,2025-06-07,Online,31.29,2.19
7860,1685,20210813,2021-08-13,Online,21.77,1.52
7861,4308,20220407,2022-04-07,In-Store,5.38,0.38
7862,4641,20211125,2021-11-25,Online,76.11,5.33
7863,846,20231207,2023-12-07,Online,15.67,1.1
7864,3759,20220217,2022-02-17,Online,14.27,1.0
7865,1737,20220814,2022-08-14,Online,9.28,0.65
7866,2010,20240406,2024-04-06,Online,37.07,2.59
7867,1364,20241221,2024-12-21,In-Store,45.86,3.21
7868,3067,20221221,2022-12-21,Online,21.84,1.53
7869,1701,20220917,2022-09-17,Online,16.2,1.13
7870,3693,20240624,2024-06-24,In-Store,39.98,2.8
7871,3881,20210921,2021-09-21,Online,17.11,1.2
7872,1973,20210826,2021-08-26,In-Store,57.41,4.02
7873,25,20210208,2021-02-08,In-Store,34.81,2.44
7874,334,20230614,2023-06-14,In-Store,27.64,1.93
7875,1362,20220528,2022-05-28,In-Store,15.95,1.12
7876,4767,20250325,2025-03-25,In-Store,34.81,2.44
7877,1967,20230516,2023-05-16,Online,12.93,0.91
7878,3710,20220619,2022-06-19,Online,31.62,2.21
7879,4683,20240309,2024-03-09,In-Store,9.66,0.68
7880,1695,20240310,2024-03-10,In-Store,40.96,2.87
7881,2800,20210423,2021-04-23,Online,56.65,3.97
7882,4253,20220103,2022-01-03,In-Store,17.23,1.21
7883,3057,20231013,2023-10-13,Online,54.64,3.82
7884,558,20230623,2023-06-23,In-Store,11.43,0.8
7885,3833,20250612,2025-06-12,Online,23.6,1.65
7886,4509,20210615,2021-06-15,In-Store,31.66,2.22
7887,3828,20230516,2023-05-16,Online,33.65,2.36
7888,3750,20241009,2024-10-09,In-Store,22.37,1.57
7889,3767,20210724,2021-07-24,In-Store,37.44,2.62
7890,3046,20240326,2024-03-26,Online,31.56,2.21
7891,1223,20240126,2024-01-26,Online,21.31,1.49
7892,4551,20241111,2024-11-11,Online,23.97,1.68
7893,637,20251011,2025-10-11,In-Store,14.89,1.04
7894,4118,20250410,2025-04-10,In-Store,21.25,1.49
7895,1782,20220423,2022-04-23,Online,19.72,1.38
7896,3362,20210520,2021-05-20,Online,47.31,3.31
7897,4006,20230808,2023-08-08,Online,29.31,2.05
7898,3979,20240211,2024-02-11,Online,52.32,3.66
7899,794,20240824,2024-08-24,In-Store,10.32,0.72
7900,3037,20230619,2023-06-19,Online,55.44,3.88
7901,1063,20211219,2021-12-19,Online,21.72,1.52
7902,557,20250517,2025-05-17,In-Store,43.83,3.07
7903,2565,20240523,2024-05-23,Online,22.34,1.56
7904,4943,20251218,2025-12-18,In-Store,32.64,2.28
7905,4917,20231223,2023-12-23,Online,26.78,1.87
7906,2854,20231014,2023-10-14,In-Store,35.35,2.47
7907,3846,20220624,2022-06-24,In-Store,28.16,1.97
7908,1233,20211217,2021-12-17,In-Store,70.53,4.94
7909,1107,20240309,2024-03-09,In-Store,23.19,1.62
7910,3533,20221227,2022-12-27,In-Store,35.12,2.46
7911,3917,20250702,2025-07-02,In-Store,26.35,1.84
7912,3700,20231216,2023-12-16,Online,14.93,1.05
7913,524,20241203,2024-12-03,Online,39.46,2.76
7914,1768,20220614,2022-06-14,Online,38.03,2.66
7915,220,20220511,2022-05-11,Online,17.31,1.21
7916,3917,20251010,2025-10-10,Online,10.94,0.77
7917,1555,20230506,2023-05-06,In-Store,34.75,2.43
7918,2144,20250217,2025-02-17,Online,29.18,2.04
7919,2885,20251215,2025-12-15,In-Store,21.44,1.5
7920,3,20230320,2023-03-20,Online,25.05,1.75
7921,1756,20250720,2025-07-20,In-Store,40.13,2.81
7922,3632,20231203,2023-12-03,In-Store,11.34,0.79
7923,1426,20230626,2023-06-26,Online,21.95,1.54
7924,2839,20240401,2024-04-01,Online,32.58,2.28
7925,4893,20220922,2022-09-22,Online,37.73,2.64
7926,585,20250921,2025-09-21,Online,27.38,1.92
7927,1331,20240727,2024-07-27,In-Store,86.95,6.09
7928,3416,20240525,2024-05-25,In-Store,35.87,2.51
7929,2982,20231105,2023-11-05,Online,49.48,3.46
7930,4898,20251213,2025-12-13,In-Store,5.57,0.39
7931,171,20210108,2021-01-08,Online,86.44,6.05
7932,4377,20230124,2023-01-24,In-Store,50.85,3.56
7933,2432,20211117,2021-11-17,In-Store,10.35,0.72
7934,1119,20240821,2024-08-21,Online,13.5,0.94
7935,2512,20230507,2023-05-07,Online,27.95,1.96
7936,2056,20220506,2022-05-06,Online,30.87,2.16
7937,886,20240410,2024-04-10,In-Store,42.54,2.98
7938,1083,20231210,2023-12-10,Online,26.88,1.88
7939,1435,20210127,2021-01-27,In-Store,12.98,0.91
7940,2750,20241130,2024-11-30,Online,33.19,2.32
7941,415,20251108,2025-11-08,Online,45.48,3.18
7942,442,20210426,2021-04-26,Online,26.48,1.85
7943,1651,20250428,2025-04-28,Online,25.81,1.81
7944,3536,20230307,2023-03-07,Online,42.54,2.98
7945,4899,20210912,2021-09-12,In-Store,13.05,0.91
7946,66,20230624,2023-06-24,Online,19.5,1.37
7947,4867,20241118,2024-11-18,Online,45.43,3.18
7948,3430,20250512,2025-05-12,In-Store,20.57,1.44
7949,4493,20231007,2023-10-07,Online,34.43,2.41
7950,2677,20231121,2023-11-21,Online,14.2,0.99
7951,2300,20210418,2021-04-18,Online,24.21,1.69
7952,3912,20221203,2022-12-03,In-Store,19.32,1.35
7953,2743,20250813,2025-08-13,In-Store,61.28,4.29
7954,4475,20211006,2021-10-06,Online,17.37,1.22
7955,4453,20211223,2021-12-23,Online,33.4,2.34
7956,2648,20251125,2025-11-25,In-Store,23.05,1.61
7957,2856,20211127,2021-11-27,Online,17.34,1.21
7958,2268,20251021,2025-10-21,In-Store,47.67,3.34
7959,3448,20240406,2024-04-06,In-Store,37.61,2.63
7960,3408,20250707,2025-07-07,Online,45.02,3.15
7961,3243,20251113,2025-11-13,In-Store,17.0,1.19
7962,314,20211126,2021-11-26,Online,26.76,1.87
7963,4822,20221016,2022-10-16,In-Store,47.16,3.3
7964,1672,20230108,2023-01-08,Online,63.93,4.48
7965,1215,20250917,2025-09-17,Online,26.23,1.84
7966,1044,20221018,2022-10-18,Online,20.71,1.45
7967,350,20231202,2023-12-02,Online,14.56,1.02
7968,2271,20210909,2021-09-09,Online,14.91,1.04
7969,205,20210625,2021-06-25,In-Store,37.7,2.64
7970,792,20210407,2021-04-07,In-Store,10.27,0.72
7971,29,20230105,2023-01-05,In-Store,40.35,2.82
7972,861,20250427,2025-04-27,Online,22.38,1.57
7973,4978,20221015,2022-10-15,Online,16.46,1.15
7974,2694,20220212,2022-02-12,In-Store,19.25,1.35
7975,339,20210509,2021-05-09,In-Store,15.75,1.1
7976,2813,20221103,2022-11-03,Online,13.39,0.94
7977,2990,20241221,2024-12-21,Online,24.23,1.7
7978,2726,20250516,2025-05-16,In-Store,38.36,2.69
7979,1674,20220828,2022-08-28,Online,24.86,1.74
7980,3281,20220904,2022-09-04,Online,12.33,0.86
7981,703,20230605,2023-06-05,Online,52.55,3.68
7982,1084,20210611,2021-06-11,In-Store,14.46,1.01
7983,4976,20230814,2023-08-14,In-Store,31.12,2.18
7984,2075,20241106,2024-11-06,Online,74.23,5.2
7985,724,20241123,2024-11-23,Online,6.83,0.48
7986,1075,20230113,2023-01-13,In-Store,7.76,0.54
7987,3616,20220717,2022-07-17,In-Store,41.43,2.9
7988,578,20230614,2023-06-14,Online,66.11,4.63
7989,1755,20250516,2025-05-16,In-Store,40.04,2.8
7990,1633,20251126,2025-11-26,In-Store,28.54,2.0
7991,1122,20250323,2025-03-23,In-Store,67.9,4.75
7992,2374,20220806,2022-08-06,Online,43.88,3.07
7993,548,20250823,2025-08-23,In-Store,17.74,1.24
7994,2269,20240726,2024-07-26,Online,83.52,5.85
7995,163,20231011,2023-10-11,In-Store,32.09,2.25
7996,4855,20250405,2025-04-05,In-Store,28.65,2.01
7997,3008,20220924,2022-09-24,Online,13.13,0.92
7998,377,20220422,2022-04-22,Online,39.23,2.75
7999,945,20220407,2022-04-07,Online,16.09,1.13
8000,3677,20231104,2023-11-04,In-Store,15.58,1.09
8001,3652,20250801,2025-08-01,Online,13.26,0.93
8002,1809,20211122,2021-11-22,Online,29.91,2.09
8003,727,20220507,2022-05-07,Online,19.69,1.38
8004,2674,20231227,2023-12-27,Online,16.88,1.18
8005,1373,20250124,2025-01-24,Online,16.82,1.18
8006,486,20221017,2022-10-17,Online,23.58,1.65
8007,1715,20240305,2024-03-05,In-Store,12.12,0.85
8008,3742,20221217,2022-12-17,Online,36.67,2.57
8009,1756,20220515,2022-05-15,Online,17.83,1.25
8010,200,20220715,2022-07-15,Online,19.03,1.33
8011,593,20210201,2021-02-01,Online,12.63,0.88
8012,2973,20250927,2025-09-27,Online,81.93,5.74
8013,2606,20231006,2023-10-06,In-Store,21.25,1.49
8014,3369,20250709,2025-07-09,In-Store,20.58,1.44
8015,2845,20250607,2025-06-07,Online,20.03,1.4
8016,2478,20240309,2024-03-09,Online,62.46,4.37
8017,2365,20220801,2022-08-01,In-Store,25.43,1.78
8018,4809,20241019,2024-10-19,Online,45.89,3.21
8019,4301,20240521,2024-05-21,Online,37.25,2.61
8020,1903,20240723,2024-07-23,Online,39.18,2.74
8021,3258,20240515,2024-05-15,Online,25.69,1.8
8022,105,20210103,2021-01-03,Online,39.09,2.74
8023,109,20251125,2025-11-25,Online,51.09,3.58
8024,1585,20250405,2025-04-05,Online,41.12,2.88
8025,3762,20231218,2023-12-18,Online,42.85,3.0
8026,4627,20241011,2024-10-11,Online,25.41,1.78
8027,3410,20240707,2024-07-07,Online,24.7,1.73
8028,3532,20210810,2021-08-10,Online,38.86,2.72
8029,161,20251213,2025-12-13,In-Store,34.59,2.42
8030,4653,20240527,2024-05-27,In-Store,27.85,1.95
8031,431,20230613,2023-06-13,In-Store,30.91,2.16
8032,4729,20211210,2021-12-10,Online,31.47,2.2
8033,699,20251001,2025-10-01,Online,16.08,1.13
8034,165,20250726,2025-07-26,In-Store,14.55,1.02
8035,2812,20221110,2022-11-10,Online,37.04,2.59
8036,565,20240413,2024-04-13,Online,22.57,1.58
8037,144,20230427,2023-04-27,Online,74.52,5.22
8038,3331,20230719,2023-07-19,In-Store,21.86,1.53
8039,3683,20240515,2024-05-15,Online,19.05,1.33
8040,1459,20210409,2021-04-09,In-Store,10.06,0.7
8041,2666,20240425,2024-04-25,In-Store,45.98,3.22
8042,2926,20230711,2023-07-11,In-Store,10.99,0.77
8043,792,20220108,2022-01-08,Online,28.72,2.01
8044,2189,20230926,2023-09-26,Online,39.52,2.77
8045,3175,20211016,2021-10-16,Online,10.9,0.76
8046,4414,20230507,2023-05-07,Online,15.95,1.12
8047,2091,20240123,2024-01-23,In-Store,15.05,1.05
8048,3502,20240617,2024-06-17,In-Store,78.88,5.52
8049,2501,20251007,2025-10-07,Online,28.85,2.02
8050,3536,20230908,2023-09-08,Online,31.45,2.2
8051,3930,20250817,2025-08-17,Online,50.29,3.52
8052,2648,20210709,2021-07-09,In-Store,20.41,1.43
8053,308,20230505,2023-05-05,In-Store,6.6,0.46
8054,4365,20240915,2024-09-15,In-Store,6.21,0.43
8055,2991,20231202,2023-12-02,In-Store,13.31,0.93
8056,2990,20231001,2023-10-01,Online,38.69,2.71
8057,2544,20210807,2021-08-07,In-Store,64.39,4.51
8058,857,20230417,2023-04-17,Online,37.23,2.61
8059,2421,20250107,2025-01-07,In-Store,19.08,1.34
8060,2679,20251017,2025-10-17,In-Store,14.41,1.01
