imdb_title_id,title,original_title,year,date_published,genre,duration,country,language_1,language_2,language_3,director,writer,actors,actors_1,actors_f2,description,desc35,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,reviews_from_users
tt0451079,Ortone e il mondo dei Chi,Horton Hears a Who!,2008,18/04/2008,"Animation, Adventure, Comedy",86,USA,English,,,"Jimmy Hayward, Steve Martino","Cinco Paul, Ken Daurio","Jim Carrey, Steve Carell, Carol Burnett, Will Arnett, Seth Rogen, Dan Fogler, Isla Fisher, Jonah Hill, Amy Poehler, Jaime Pressly, Charles Osgood, Josh Flitter, Niecy Nash, Jesse McCartney, Shelby Adamowsky",Jim Carrey,"Jim Carrey, Steve Carell",Horton the Elephant struggles to protect a microscopic community from his neighbors who refuse to believe it exists.,Horton the Elephant struggles,6.8,127433,85000000,154529439,298572799,162
tt0451094,Lady Vendetta,Chinjeolhan geumjassi,2005,05/01/2006,"Crime, Drama, Thriller",115,South Korea,Korean,English,Japanese,Chan-wook Park,"Seo-kyeong Jeong, Chan-wook Park","Yeong-ae Lee, Min-sik Choi, Shi-hoo Kim, Yea-young Kwon, Tony Barry, Anne Cordiner, Su-hee Go, Hye-jeong Kang, Bu-seon Kim, Byeong-ok Kim, Yoo-Jeong Kim, Byung-Joon Lee, Dae-yeon Lee, Seung-shin Lee, Su-gyeong Lim",Yeong-ae Lee,"Yeong-ae Lee, Min-sik Choi","After being wrongfully imprisoned for thirteen years and having her child taken away from her, a woman seeks revenge through increasingly brutal means.",After being wrongfully imprisoned,7.6,70227,KRW 4200000000,211667,23834149,155
tt0451279,Wonder Woman,Wonder Woman,2017,01/06/2017,"Action, Adventure, Fantasy",141,"USA, China, Hong Kong",English,German,Dutch,Patty Jenkins,"Allan Heinberg, Zack Snyder","Gal Gadot, Chris Pine, Connie Nielsen, Robin Wright, Danny Huston, David Thewlis, Saïd Taghmaoui, Ewen Bremner, Eugene Brave Rock, Lucy Davis, Elena Anaya, Lilly Aspell, Lisa Loven Kongsli, Ann Wolfe, Ann Ogbomo",Gal Gadot,"Gal Gadot, Chris Pine","When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny.",When a pilot crashes and tells,7.4,535903,149000000,412563408,821847012,2200
tt0451833,No Entry,No Entry,2005,26/08/2005,"Comedy, Drama, Musical",158,India,Hindi,,,Anees Bazmee,Anees Bazmee,"Anil Kapoor, Fardeen Khan, Salman Khan, Bipasha Basu, Lara Dutta, Celina Jaitly, Esha Deol, Boman Irani, Paresh Ganatra, Pratima Kazmi, Dinesh Hingoo, Kaveri Ghosh, Mangala Kenkre, Abdul Qayyoom Khan, Razak Khan",Anil Kapoor,"Anil Kapoor, Fardeen Khan","Kishan and Sunny's life are troubled after their womanizing friend Prem sets them up with a hooker named Bobby, leading to web of lies and confusions.",Kishan and Sunny's life are troubled,6.6,10454,,678000,1197530,25
tt0451850,Paheli,Paheli,2005,24/06/2005,"Comedy, Drama, Fantasy",140,India,Hindi,,,Amol Palekar,"Vijayadan Detha, Vijayadan Detha","Shah Rukh Khan, Rani Mukerji, Anupam Kher, Naseeruddin Shah, Ratna Pathak Shah, Amitabh Bachchan, Sunil Shetty, Juhi Chawla, Dilip Prabhavalkar, Neena Kulkarni, Padma Rani, Sharvari Jamenis, Rajpal Yadav, Aditi Govitrikar, Palak Jain",Shah Rukh Khan,"Shah Rukh Khan, Rani Mukerji",A folk tale - supernatural love story about a ghost who falls in love with a newlywed woman.,A folk tale - supernatural love,6.5,12304,,1409499,2415975,50
tt0452594,"Ti odio, ti lascio, ti...",The Break-Up,2006,22/09/2006,"Comedy, Drama, Romance",106,USA,English,,,Peyton Reed,"Jeremy Garelick, Jay Lavender","Vince Vaughn, Jennifer Aniston, Joey Lauren Adams, Cole Hauser, Jon Favreau, Jason Bateman, Judy Davis, Justin Long, Ivan Sergei, John Michael Higgins, Ann-Margret, Vernon Vaughn, Vincent D'Onofrio, Elaine Robinson, Jane Alderman",Vince Vaughn,"Vince Vaughn, Jennifer Aniston","In a bid to keep their luxurious condo from their significant other, a couple's break-up proceeds to get uglier and nastier by the moment.",In a bid to keep their luxurious,5.8,123285,52000000,118703275,205668210,525
tt0452598,Il ritorno della scatenata dozzina,Cheaper by the Dozen 2,2005,14/07/2006,"Adventure, Comedy, Family",94,"USA, Canada",English,,,Adam Shankman,"Sam Harper, Craig Titley","Steve Martin, Eugene Levy, Bonnie Hunt, Tom Welling, Piper Perabo, Carmen Electra, Jaime King, Hilary Duff, Taylor Lautner, Alyson Stoner, Jonathan Bennett, Jacob Smith, Liliana Mumy, Morgan York, Kevin G. Schmidt",Steve Martin,"Steve Martin, Eugene Levy","The Bakers, while on vacation, find themselves competing with a rival family of eight children.","The Bakers, while on vacation,",5.5,53650,60000000,82571173,130154568,138
tt0452608,Death Race,Death Race,2008,28/11/2008,"Action, Sci-Fi, Thriller",105,"USA, Germany, UK",English,,,Paul W.S. Anderson,"Paul W.S. Anderson, Paul W.S. Anderson","Jason Statham, Joan Allen, Ian McShane, Tyrese Gibson, Natalie Martinez, Max Ryan, Jason Clarke, Frederick Koehler, Jacob Vargas, Justin Mader, Robert LaSardo, Robin Shou, Benz Antoine, Danny Blanco Hall, Christian Paul",Jason Statham,"Jason Statham, Joan Allen",Ex-con Jensen Ames is forced by the warden of a notorious prison to compete in our post-industrial world's most popular sport: a car race in which inmates must brutalize and kill one another on the road to victory.,Ex-con Jensen Ames is forced by,6.4,195474,45000000,36316032,76014335,236
tt0452623,Gone Baby Gone,Gone Baby Gone,2007,04/04/2008,"Crime, Drama, Mystery",114,USA,English,,,Ben Affleck,"Ben Affleck, Aaron Stockard","Casey Affleck, Michelle Monaghan, Morgan Freeman, Ed Harris, John Ashton, Amy Ryan, Amy Madigan, Titus Welliver, Michael Kenneth Williams, Edi Gathegi, Mark Margolis, Madeline O'Brien, Slaine, Trudi Goodman, Matthew Maher",Casey Affleck,"Casey Affleck, Michelle Monaghan","Two Boston area detectives investigate a little girl's kidnapping, which ultimately turns into a crisis both professionally and personally.",Two Boston area detectives investigate,7.6,245667,19000000,20292962,34612443,566
tt0452624,Intrigo a Berlino,The Good German,2006,02/03/2007,"Drama, Mystery, Romance",105,USA,English,German,Russian,Steven Soderbergh,"Paul Attanasio, Joseph Kanon","George Clooney, Cate Blanchett, Tobey Maguire, Beau Bridges, Tony Curran, Leland Orser, Jack Thompson, Robin Weigert, Ravil Isyanov, Christian Oliver, Dave Power, Don Pugsley, Dominic Comperatore, John Roeder, J. Paul Boehmer",George Clooney,"George Clooney, Cate Blanchett","While in post-war Berlin to cover the Potsdam Conference, an American military journalist is drawn into a murder investigation which involves his former mistress and his driver.",While in post-war Berlin to cover,6,23778,32000000,1308696,5914908,180
tt0452625,Tutte pazze per Charlie,Good Luck Chuck,2007,21/09/2007,"Comedy, Romance",101,"USA, Canada",English,,,Mark Helfrich,"Josh Stolberg, Steve Glenn","Connor Price, Troy Gentile, Mackenzie Mowat, Sasha Pieterse, Caroline Ford, Dane Cook, Chelan Simmons, Dan Fogler, Natalie Morris, Ellia English, Tseng Chang, Michael Teigen, Chiara Zanni, Benjamin Ayres, Carrie Anne Fleming",Connor Price,"Connor Price, Troy Gentile","In order to keep the woman of his dreams from falling for another guy, Charlie Logan has to break the curse that has made him wildly popular with single women: Sleep with Charlie once, and the next man you meet will be your true love.",In order to keep the woman of,5.6,84719,25000000,35017297,59768495,169
tt0452637,Lady in the Water,Lady in the Water,2006,29/09/2006,"Drama, Fantasy, Mystery",110,USA,English,,,M. Night Shyamalan,M. Night Shyamalan,"Paul Giamatti, Bryce Dallas Howard, Jeffrey Wright, Bob Balaban, Sarita Choudhury, Cindy Cheung, M. Night Shyamalan, Freddy Rodríguez, Bill Irwin, Mary Beth Hurt, Noah Gray-Cabey, Joseph D. Reitman, Jared Harris, Grant Monohon, John Boyd",Paul Giamatti,"Paul Giamatti, Bryce Dallas Howard","Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world.",Apartment building superintendent,5.5,93773,70000000,42285169,72785169,1087
tt0452643,Amore e altri disastri,Love and Other Disasters,2006,25/04/2007,"Comedy, Drama, Romance",90,"France, UK",English,Spanish,,Alek Keshishian,Alek Keshishian,"Brittany Murphy, Matthew Rhys, Catherine Tate, Santiago Cabrera, Elliot Cowan, Stephanie Beacham, Jamie Sives, Will Keen, Michael Lerner, Dawn French, Richard Wilson, Adam Rayner, Angus Deayton, Frédéric Anscombre, Philippine Leroy-Beaulieu",Brittany Murphy,"Brittany Murphy, Matthew Rhys",An American intern at U.K. Vogue helps her friends find love.,An American intern at U.K. Vogue,6.2,13568,,,6369805,38
tt0452681,Santa Clause è nei guai,The Santa Clause 3: The Escape Clause,2006,24/11/2006,"Adventure, Comedy, Family",97,"USA, Canada",English,,,Michael Lembeck,"Ed Decter, John J. Strauss","Tim Allen, Elizabeth Mitchell, Eric Lloyd, Judge Reinhold, Wendy Crewson, Spencer Breslin, Liliana Mumy, Martin Short, Ann-Margret, Alan Arkin, Abigail Breslin, Art LaFleur, Aisha Tyler, Kevin Pollak, Jay Thomas",Tim Allen,"Tim Allen, Elizabeth Mitchell","Santa, aka Scott Calvin, is faced with double-duty: how to keep his new family happy, and how to stop Jack Frost from taking over Christmas.","Santa, aka Scott Calvin, is faced",4.7,31639,12000000,84500122,110768122,116
tt0452694,Un amore all'improvviso,The Time Traveler's Wife,2009,02/10/2009,"Drama, Fantasy, Romance",107,USA,English,,,Robert Schwentke,"Bruce Joel Rubin, Audrey Niffenegger","Michelle Nolden, Alex Ferris, Arliss Howard, Eric Bana, Katherine Trowell, Bart Bedford, Esther Jun, Matt Birman, Craig Snoyer, Rachel McAdams, Carly Street, Romyen Tangsubutra, Brooklynn Proulx, Jane McLean, Ron Livingston",Michelle Nolden,"Michelle Nolden, Alex Ferris","A Chicago librarian has a gene that causes him to involuntarily time travel, creating complications in his marriage.",A Chicago librarian has a gene,7.1,138570,39000000,63414846,101344412,276
tt0452702,Vacancy,Vacancy,2007,20/07/2007,"Horror, Thriller",85,USA,English,,,Nimród Antal,Mark L. Smith,"Kate Beckinsale, Luke Wilson, Frank Whaley, Ethan Embry, Scott Anderson, Mark Casella, David Doty, Norm Compton, Caryn Mower, Meegan Godfrey, Kym Stys, Andrew Fiscella, Dale Waddington, Ernest Misko, Bryan Ross",Kate Beckinsale,"Kate Beckinsale, Luke Wilson","A married couple becomes stranded at an isolated motel and finds hidden video cameras in their room. They soon realize that unless they escape, they'll be the next victims of a snuff film.",A married couple becomes stranded,6.2,93037,19000000,19363565,35442935,346
tt0453451,Mr. Bean's Holiday,Mr. Bean's Holiday,2007,06/04/2007,"Comedy, Family",90,"UK, France, Germany, USA",English,French,Spanish,Steve Bendelack,"Rowan Atkinson, Richard Curtis","Rowan Atkinson, Steve Pemberton, Lily Atkinson, Preston Nyman, Sharlit Deyzac, Francois Touch, Emma de Caunes, Arsène Mosca, Stéphane Debac, Willem Dafoe, Philippe Spall, Jean Rochefort, Karel Roden, Maxim Baldry, Pascal Jounier",Rowan Atkinson,"Rowan Atkinson, Steve Pemberton","Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling, and true love.",Mr. Bean wins a trip to Cannes,6.4,113282,25000000,33302167,232225908,262
tt0453467,Déjà vu - Corsa contro il tempo,Deja Vu,2006,15/12/2006,"Action, Crime, Sci-Fi",126,"USA, UK",English,,,Tony Scott,"Bill Marsilii, Terry Rossio","Denzel Washington, Paula Patton, Val Kilmer, Jim Caviezel, Adam Goldberg, Elden Henson, Erika Alexander, Bruce Greenwood, Rich Hutchman, Matt Craven, Donna W. Scott, Elle Fanning, Brian Howe, Enrique Castillo, Mark Phinney",Denzel Washington,"Denzel Washington, Paula Patton","After a ferry is bombed in New Orleans, an A.T.F. agent joins a unique investigation using experimental surveillance technology to find the bomber, but soon finds himself becoming obsessed with one of the victims.",After a ferry is bombed in New,7,288673,75000000,64038616,180557550,461
tt0453548,Snow Angels,Snow Angels,2007,29/10/2008,"Crime, Drama, Romance",107,USA,English,,,David Gordon Green,"David Gordon Green, Stewart O'Nan","Kate Beckinsale, Sam Rockwell, Michael Angarano, Jeannetta Arnette, Griffin Dunne, Nicky Katt, Tom Noonan, Connor Paolo, Amy Sedaris, Olivia Thirlby, Gracie Hudson, Brian Downey, Carroll Godsman, Daniel Lillford, Deborah Allen",Kate Beckinsale,"Kate Beckinsale, Sam Rockwell","A drama that interweaves the life of a teenager, with his old baby sitter, her estranged husband, and their daughter.",A drama that interweaves the life,6.8,12194,,402858,414404,71
tt0453556,TMNT,TMNT,2007,22/06/2007,"Animation, Action, Adventure",87,"Hong Kong, USA",English,,,Kevin Munroe,"Kevin Munroe, Peter Laird","Chris Evans, Sarah Michelle Gellar, Mako, Kevin Smith, Patrick Stewart, Ziyi Zhang, Laurence Fishburne, Mitchell Whitfield, James Arnold Taylor, Mikey Kelley, Nolan North, John DiMaggio, Paula Mattioli, Kevin Michael Richardson, Fred Tatasciore",Chris Evans,"Chris Evans, Sarah Michelle Gellar","When the world is threatened by an ancient evil, the four adolescent turtles must reunite and overcome their faults in order to stand against it.",When the world is threatened by,6.2,60617,34000000,54149098,95802916,224
tt0453562,42 - La vera storia di una leggenda americana,42,2013,12/04/2013,"Biography, Drama, Sport",128,USA,English,,,Brian Helgeland,Brian Helgeland,"Chadwick Boseman, Harrison Ford, Nicole Beharie, Christopher Meloni, Ryan Merriman, Lucas Black, André Holland, Alan Tudyk, Hamish Linklater, T.R. Knight, John C. McGinley, Toby Huss, Max Gail, Brad Beyer, James Pickens Jr.",Chadwick Boseman,"Chadwick Boseman, Harrison Ford","When a cockerel apparently flies into a chicken farm, the chickens see him as an opportunity to escape their evil owners.",When a cockerel apparently flies,7.5,83372,40000000,95020213,97470701,248
tt0453671,Garam Masala,Garam Masala,2005,03/11/2005,"Comedy, Romance",146,India,Hindi,,,Priyadarshan,"Priyadarshan, Neeraj Vora","Akshay Kumar, John Abraham, Paresh Rawal, Rimi Sen, Neetu Chandra, Nargis Bagheri, Daisy Bopanna, Rajpal Yadav, Asrani, Manoj Joshi, Neha Dhupia, Viju Khote, Lakshmi Pandit, Prithvi Zutshi, Daisy Shah",Akshay Kumar,"Akshay Kumar, John Abraham",A rib tickling tale of two flirts who constantly flirt with women despite one of them being engaged. Chaos ensues when the fiancé finds out that her to-be groom is cheating on her.,A rib tickling tale of two flirts,6.7,13513,,1007943,2091698,39
tt0453729,Iqbal,Iqbal,2005,26/08/2005,"Drama, Sport",132,India,Hindi,,,Nagesh Kukunoor,"Nagesh Kukunoor, Vipul K. Rawal","Shreyas Talpade, Naseeruddin Shah, Shweta Basu Prasad, Yatin Karyekar, Prateeksha Lonkar, Girish Karnad, Dilip Salgaonkar, Jyoti Joshi, Aadarsh Balakrishna, Gururaj Manepalli, Rajita Joshi, Srikanth Chitrao, Vikram Inamdar, Elahe Hiptoola, Balaji Manohar",Shreyas Talpade,"Shreyas Talpade, Naseeruddin Shah","Iqbal, the deaf and mute son of a farmer, has a passion for the game of cricket and seeks the tutelage of a washed-up, alcoholic ex-player.","Iqbal, the deaf and mute son of",8.1,15643,,,,29
tt0454082,Black Christmas - Un Natale rosso sangue,Black Christmas,2006,14/09/2007,Horror,84,"USA, Canada",English,,,Glen Morgan,"Glen Morgan, Roy Moore","Katie Cassidy, Michelle Trachtenberg, Mary Elizabeth Winstead, Lacey Chabert, Kristen Cloke, Andrea Martin, Yan-Kay Crystal Lowe, Oliver Hudson, Karin Konoval, Dean Friss, Robert Mann, Jessica Harmon, Leela Savasta, Kathleen Kole, Cainan Wiebe",Katie Cassidy,"Katie Cassidy, Michelle Trachtenberg","On Christmas Eve, an escaped maniac returns to his childhood home, which is now a sorority house, and begins to murder the sorority sisters one by one.","On Christmas Eve, an escaped maniac",4.6,24399,9000000,16273581,21510851,309
tt0454084,Appuntamento al buio,Blind Dating,2006,15/06/2007,"Comedy, Romance",95,USA,English,,,James Keach,Christopher Theo,"Jennifer Alden, Chris Pine, Eddie Kaye Thomas, Steve Wellington, Anjali Jay, Jane Seymour, Austin Rogers, Stephen Tobolowsky, Ashlyn Yates, Pooch Hall, Megan Umberger, Olivia Garvey, Frank Gerrish, Gabriella Helmstetler, Dee Macaluso",Jennifer Alden,"Jennifer Alden, Chris Pine","A blind young man (Pine) thinks he finds love with an Indian woman (Jay), though their relationship is fraught with cultural differences.",A blind young man (Pine) thinks,6.1,11681,,90560,945718,32
tt0454776,Amazing Grace,Amazing Grace,2006,23/02/2007,"Biography, Drama, History",118,"USA, UK",English,,,Michael Apted,Steven Knight,"Ioan Gruffudd, Romola Garai, Benedict Cumberbatch, Albert Finney, Michael Gambon, Rufus Sewell, Youssou N'Dour, Ciarán Hinds, Toby Jones, Nicholas Farrell, Sylvestra Le Touzel, Jeremy Swift, Stephen Campbell Moore, Bill Paterson, Nicholas Day",Ioan Gruffudd,"Ioan Gruffudd, Romola Garai","The idealist William Wilberforce (Ioan Gruffudd) maneuvers his way through Parliament, endeavoring to end the British transatlantic slave trade.",The idealist William Wilberforce,7.4,23656,,21250683,32120360,158
tt0454824,Giovani aquile,Flyboys,2006,29/06/2007,"Action, Drama, History",140,"UK, USA",English,French,,Tony Bill,"Phil Sears, Blake T. Evans","James Franco, Scott Hazell, Mac McDonald, Philip Winchester, Todd Boyce, Karen Ford, Ruth Bradley, Abdul Salis, Jean-Philippe Écoffey, Tim Pigott-Smith, Tyler Labine, Gail Downey, David Ellison, Jean Reno, Augustin Legrand",James Franco,"James Franco, Scott Hazell","The adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots.",The adventures of the Lafayette,6.5,40815,60000000,13090630,17858059,266
