order_id,customer_id,order_amount,order_date,channel
2705,1897,22.38,2025-04-07,Online
2706,4427,14.52,2023-02-13,Online
2707,1777,27.98,2022-10-04,Online
2708,3377,51.99,2024-06-25,In-Store
2709,2819,13.9,2024-07-20,In-Store
2710,2941,20.93,2023-04-19,In-Store
2711,2392,20.92,2025-05-03,Online
2712,2402,32.31,2025-04-14,In-Store
2713,4501,33.43,2025-05-06,In-Store
2714,2066,24.05,2022-04-20,In-Store
2715,949,11.59,2023-10-21,Online
2716,2097,27.35,2023-12-15,Online
2717,3660,154.23,2025-09-07,Online
2718,2366,8.35,2021-09-04,Online
2719,3655,16.0,2025-01-18,In-Store
2720,1177,45.99,2023-12-14,Online
2721,2906,39.8,2024-11-17,Online
2722,4313,30.66,2022-07-17,In-Store
2723,2643,7.84,2023-09-06,In-Store
2724,3174,46.47,2022-10-20,Online
2725,3389,24.72,2021-05-01,In-Store
2726,3688,23.52,2023-06-28,In-Store
2727,1739,16.47,2025-01-07,Online
2728,3127,33.44,2024-03-21,In-Store
2729,2078,21.21,2025-08-19,Online
2730,1950,13.03,2023-01-28,Online
2731,2365,46.27,2025-12-13,Online
2732,2033,36.01,2022-10-12,In-Store
2733,131,30.51,2022-08-02,Online
2734,3701,33.1,2022-12-07,Online
2735,2917,82.86,2022-07-02,In-Store
2736,681,29.23,2024-10-11,In-Store
2737,1293,16.19,2024-10-22,In-Store
2738,3038,45.31,2024-03-11,Online
2739,2588,34.33,2021-12-26,Online
2740,3615,36.08,2023-09-03,Online
2741,2437,20.29,2024-05-10,Online
2742,4215,62.07,2024-08-13,Online
2743,390,49.76,2021-03-10,Online
2744,3048,23.76,2025-12-21,Online
2745,1848,11.8,2024-05-26,Online
2746,1529,43.3,2021-12-03,Online
2747,4716,33.49,2024-11-13,Online
2748,4309,11.03,2022-01-08,Online
2749,907,26.29,2025-03-16,Online
2750,288,19.35,2024-09-19,In-Store
2751,4330,28.81,2025-12-04,Online
2752,833,14.67,2023-09-10,In-Store
2753,4641,54.97,2022-11-02,Online
2754,1379,51.25,2024-12-28,In-Store
2755,2052,19.79,2025-04-16,Online
2756,225,29.35,2022-08-18,Online
2757,2680,27.93,2023-04-13,Online
2758,935,19.95,2022-05-14,Online
2759,2149,58.7,2024-10-25,Online
2760,4597,28.94,2024-02-27,Online
2761,1248,27.95,2024-11-30,Online
2762,3163,20.72,2021-01-22,In-Store
2763,1001,13.36,2023-01-27,Online
2764,3033,35.66,2025-08-16,In-Store
2765,1442,84.41,2024-05-06,Online
2766,3403,31.36,2023-10-14,Online
2767,3836,16.7,2023-11-11,In-Store
2768,4389,27.8,2022-06-25,Online
2769,4593,32.8,2024-06-20,In-Store
2770,1187,47.47,2023-02-16,Online
2771,637,23.84,2023-03-12,In-Store
2772,246,33.48,2024-05-21,Online
2773,3605,8.89,2025-08-18,Online
2774,927,19.88,2022-06-09,Online
2775,3984,45.84,2021-05-08,Online
2776,4826,18.55,2022-02-18,In-Store
2777,724,9.58,2022-01-05,In-Store
2778,1414,20.1,2025-11-18,Online
2779,2615,24.3,2025-02-25,Online
2780,2147,36.07,2025-02-19,In-Store
2781,2131,33.84,2022-09-03,Online
2782,1076,47.39,2022-09-17,In-Store
2783,4432,9.22,2025-05-31,Online
2784,3403,42.09,2025-11-22,In-Store
2785,754,32.58,2021-08-04,Online
2786,23,33.27,2023-12-09,In-Store
2787,3799,45.67,2024-04-27,In-Store
2788,84,33.32,2021-04-27,In-Store
2789,4387,38.68,2023-03-10,Online
2790,2644,46.08,2023-11-20,Online
2791,4652,14.39,2023-08-12,Online
2792,3844,33.43,2025-04-11,Online
2793,4458,18.93,2024-11-14,Online
2794,3708,20.68,2025-05-17,Online
2795,2873,27.78,2025-09-25,Online
2796,851,17.6,2024-07-11,Online
2797,3634,39.66,2023-12-22,In-Store
2798,2953,26.11,2025-06-15,In-Store
2799,2260,40.67,2025-12-21,In-Store
2800,2785,27.73,2021-08-13,In-Store
2801,1143,22.04,2022-01-17,In-Store
2802,2017,66.1,2025-06-10,In-Store
2803,614,19.22,2024-09-10,Online
2804,2044,29.69,2024-08-05,Online
2805,2319,17.53,2025-12-06,Online
2806,4280,19.54,2025-12-07,In-Store
2807,2631,19.64,2025-12-27,In-Store
2808,4540,8.0,2021-08-19,Online
2809,4842,10.42,2021-12-05,In-Store
2810,247,24.34,2023-10-01,Online
2811,2976,31.52,2024-09-24,Online
2812,1492,15.3,2023-05-05,In-Store
2813,4246,22.43,2024-07-20,In-Store
2814,2462,36.21,2022-03-11,Online
2815,394,9.67,2024-03-25,In-Store
2816,1066,17.62,2023-08-27,Online
2817,3363,28.57,2022-09-17,In-Store
2818,400,53.88,2021-07-17,Online
2819,1885,9.9,2021-05-27,Online
2820,4348,26.36,2024-05-09,Online
2821,146,21.28,2025-06-21,Online
2822,3483,22.13,2025-07-12,In-Store
2823,3373,12.25,2024-12-12,Online
2824,1595,18.87,2025-09-06,Online
2825,561,84.07,2022-11-26,In-Store
2826,514,46.91,2024-06-06,In-Store
2827,4848,63.04,2021-05-09,Online
2828,3380,25.77,2024-07-25,Online
2829,1868,22.46,2024-01-08,Online
2830,4151,10.92,2024-11-09,In-Store
2831,516,29.19,2025-07-05,Online
2832,630,38.84,2025-11-08,Online
2833,977,135.91,2021-03-27,In-Store
2834,3803,24.2,2023-05-05,In-Store
2835,2040,54.29,2025-05-25,Online
2836,3207,15.16,2023-11-17,In-Store
2837,1143,27.22,2025-11-13,In-Store
2838,3875,12.42,2025-07-11,Online
2839,3989,24.71,2023-03-03,Online
2840,2063,56.32,2023-01-07,Online
2841,1039,69.52,2021-03-09,Online
2842,3140,45.92,2021-06-10,In-Store
2843,1263,14.56,2023-04-07,Online
2844,726,34.87,2021-12-12,In-Store
2845,3063,62.39,2025-04-07,Online
2846,2562,14.89,2023-10-12,In-Store
2847,3902,24.95,2023-03-14,Online
2848,1457,51.72,2021-04-01,Online
2849,1111,5.0,2024-12-09,Online
2850,3196,18.82,2024-03-23,In-Store
2851,3510,74.91,2023-08-17,In-Store
2852,2063,98.41,2022-11-19,In-Store
2853,2202,45.37,2024-12-04,Online
2854,610,6.67,2025-07-12,In-Store
2855,2332,51.4,2021-08-05,Online
2856,4809,51.61,2024-03-10,Online
2857,566,19.97,2021-03-20,In-Store
2858,2828,113.17,2024-04-22,In-Store
2859,98,14.2,2022-10-08,Online
2860,1619,37.72,2025-01-21,In-Store
2861,3792,17.62,2023-08-25,In-Store
2862,2825,40.98,2022-11-24,Online
2863,406,45.92,2025-04-26,In-Store
2864,2244,39.91,2021-07-01,Online
2865,398,9.36,2025-03-03,Online
2866,1854,22.79,2025-06-21,Online
2867,3829,37.07,2023-05-13,In-Store
2868,1277,19.39,2023-09-18,In-Store
2869,2254,15.69,2025-10-09,Online
2870,2495,26.25,2021-01-04,Online
2871,4259,17.81,2025-11-16,Online
2872,598,16.04,2025-07-10,Online
2873,2740,17.39,2023-09-11,Online
2874,155,32.45,2022-03-04,Online
2875,465,39.72,2025-05-11,Online
2876,1090,12.59,2023-08-26,Online
2877,3601,38.5,2023-08-09,In-Store
2878,202,12.98,2021-10-07,In-Store
2879,4721,47.93,2025-12-16,In-Store
2880,2136,45.33,2024-04-11,Online
2881,4182,31.38,2023-11-20,In-Store
2882,1095,30.44,2025-07-20,Online
2883,1681,75.44,2023-03-15,In-Store
2884,3630,37.75,2023-12-18,Online
2885,1885,42.02,2022-05-23,In-Store
2886,2531,89.71,2025-12-28,In-Store
2887,4028,32.58,2025-07-17,In-Store
2888,3245,41.02,2024-10-19,Online
2889,4164,24.32,2023-07-23,Online
2890,429,10.74,2024-12-28,Online
2891,3025,25.42,2023-07-17,In-Store
2892,2992,20.1,2025-12-28,Online
2893,3021,25.36,2024-05-28,In-Store
2894,2938,58.21,2022-06-07,In-Store
2895,3615,18.64,2023-04-22,Online
2896,4211,8.04,2022-11-27,In-Store
2897,1129,10.68,2023-01-21,Online
2898,524,16.87,2025-12-05,Online
2899,373,12.5,2025-08-24,In-Store
2900,776,27.35,2021-05-28,Online
2901,3272,10.42,2021-02-12,Online
2902,2079,16.93,2023-04-17,In-Store
2903,1734,15.5,2024-01-12,Online
2904,4547,13.58,2024-07-11,In-Store
2905,4488,73.97,2025-04-18,Online
2906,2686,34.99,2023-07-04,In-Store
2907,2277,65.78,2024-04-07,Online
2908,1342,39.38,2024-12-19,Online
2909,2284,52.06,2022-08-02,Online
2910,2050,18.5,2023-05-22,Online
2911,38,21.89,2024-04-14,In-Store
2912,3781,41.24,2025-10-21,Online
2913,2181,18.58,2025-12-09,In-Store
2914,1101,20.69,2025-06-23,Online
2915,3321,51.77,2023-11-18,In-Store
2916,2227,32.96,2025-10-04,Online
2917,1564,24.73,2025-05-24,In-Store
2918,1135,8.19,2025-10-08,Online
2919,297,9.79,2022-06-16,In-Store
2920,2510,24.3,2024-07-02,Online
2921,1865,21.37,2021-11-19,Online
2922,197,17.08,2023-02-17,Online
2923,4045,15.86,2023-07-29,In-Store
2924,4023,29.81,2022-07-16,Online
2925,2441,20.05,2024-11-01,In-Store
2926,4182,12.31,2023-07-01,Online
2927,2393,25.04,2022-11-19,Online
2928,830,53.4,2023-09-22,Online
2929,2587,29.77,2023-12-17,In-Store
2930,1560,47.86,2023-09-02,Online
2931,2247,18.91,2022-11-19,In-Store
2932,4856,16.34,2022-09-17,In-Store
2933,1763,11.47,2025-02-09,In-Store
2934,1071,21.99,2024-11-23,In-Store
2935,636,20.37,2022-12-16,In-Store
2936,4406,20.83,2022-08-13,In-Store
2937,81,13.71,2024-08-13,In-Store
2938,4531,34.33,2025-01-08,In-Store
2939,310,27.39,2024-05-21,In-Store
2940,3751,44.56,2022-05-21,Online
2941,1463,12.47,2023-10-17,Online
2942,1235,36.65,2025-11-24,In-Store
2943,888,38.47,2022-12-04,Online
2944,665,8.52,2023-01-11,In-Store
2945,335,55.4,2023-12-08,Online
2946,758,32.58,2024-10-22,Online
2947,2936,51.01,2021-10-01,Online
2948,2835,30.67,2025-07-12,In-Store
2949,1399,23.01,2021-11-20,Online
2950,3394,36.69,2022-09-17,Online
2951,3833,17.38,2024-08-11,In-Store
2952,4910,53.17,2021-04-07,In-Store
2953,2187,15.82,2025-05-27,In-Store
2954,1861,36.5,2021-05-05,Online
2955,4870,17.12,2024-04-27,In-Store
2956,4710,18.33,2025-04-05,In-Store
2957,4636,35.13,2024-10-27,In-Store
2958,3028,52.18,2021-09-26,Online
2959,3074,19.04,2025-09-16,Online
2960,4640,38.1,2024-05-07,In-Store
2961,2385,61.43,2021-06-23,Online
2962,1056,30.83,2023-10-19,In-Store
2963,4933,47.74,2024-03-22,Online
2964,4200,23.51,2024-04-01,In-Store
2965,283,32.93,2023-09-16,Online
2966,560,26.78,2025-12-15,In-Store
2967,4396,53.97,2022-12-08,Online
2968,1502,14.84,2023-02-18,Online
2969,3483,31.81,2021-08-09,Online
2970,584,14.87,2024-11-12,Online
2971,839,19.83,2022-08-23,Online
2972,3726,72.54,2023-08-28,Online
2973,4906,90.74,2021-02-20,Online
2974,2505,25.58,2025-11-14,Online
2975,211,17.67,2024-05-05,Online
2976,1153,69.48,2025-05-25,Online
2977,1053,17.53,2022-07-06,In-Store
2978,4680,28.57,2021-03-05,Online
2979,2093,41.26,2023-09-30,Online
2980,4734,68.22,2022-12-05,Online
2981,4288,15.9,2023-08-21,Online
2982,2241,18.55,2021-01-27,Online
2983,126,21.9,2022-10-22,In-Store
2984,4869,18.41,2025-03-24,In-Store
2985,57,63.43,2025-12-08,Online
2986,4271,15.76,2022-12-25,Online
2987,2063,15.08,2021-04-24,In-Store
2988,1503,12.45,2023-11-03,In-Store
2989,2036,11.31,2024-05-28,Online
2990,1772,23.34,2024-01-15,In-Store
2991,3447,31.35,2021-02-07,Online
2992,2851,9.86,2024-05-05,Online
2993,1268,17.27,2023-02-12,Online
2994,2633,13.1,2025-11-25,Online
2995,2021,19.76,2023-05-17,In-Store
2996,4605,16.64,2025-06-06,In-Store
2997,4451,24.35,2025-12-18,Online
2998,3071,12.76,2025-10-02,Online
2999,4829,30.17,2025-02-17,In-Store
3000,1863,13.89,2021-03-09,In-Store
3001,436,50.4,2022-01-22,Online
3002,240,31.81,2023-03-08,Online
3003,4150,19.0,2021-10-15,Online
3004,1907,34.09,2025-12-03,Online
3005,4290,53.95,2023-10-08,Online
3006,2277,24.17,2022-12-24,In-Store
3007,62,32.55,2022-03-17,Online
3008,2639,28.71,2024-09-27,Online
3009,2965,35.68,2022-06-11,Online
3010,2243,30.53,2022-03-25,In-Store
3011,4178,9.73,2023-05-23,Online
3012,3214,14.58,2025-07-05,Online
3013,1809,11.43,2024-12-27,Online
3014,3596,9.73,2022-05-20,In-Store
3015,1589,31.82,2022-06-26,Online
3016,4181,30.86,2023-05-22,In-Store
3017,1395,14.72,2022-07-24,Online
3018,3323,12.84,2024-10-22,In-Store
3019,2073,33.27,2024-05-05,In-Store
3020,508,20.09,2024-01-10,In-Store
3021,3138,12.9,2024-11-08,Online
3022,1904,94.59,2021-04-24,Online
3023,3160,30.58,2025-09-13,In-Store
3024,2690,29.58,2023-11-25,Online
3025,205,17.25,2024-01-01,Online
3026,1015,60.29,2024-07-20,Online
3027,3507,29.39,2025-03-12,In-Store
3028,2322,65.07,2024-10-19,In-Store
3029,2317,15.44,2025-06-28,In-Store
3030,12,19.03,2024-07-28,Online
3031,1513,7.77,2024-09-25,Online
3032,3340,38.66,2023-06-14,In-Store
3033,4421,32.08,2024-06-19,Online
3034,2858,52.69,2024-12-28,In-Store
3035,2692,17.43,2025-12-20,In-Store
3036,2338,35.81,2022-09-24,Online
3037,3389,27.62,2021-02-16,Online
3038,3978,33.5,2025-04-28,Online
3039,1090,19.8,2023-10-21,In-Store
3040,3571,9.62,2024-12-28,Online
3041,1200,29.27,2024-09-06,Online
3042,159,25.6,2024-04-03,In-Store
3043,376,51.36,2024-08-03,In-Store
3044,233,15.68,2025-08-12,In-Store
3045,1396,43.25,2024-09-03,In-Store
3046,631,13.12,2023-12-08,In-Store
3047,422,17.71,2023-10-23,Online
3048,724,21.45,2024-12-01,In-Store
3049,188,21.61,2021-07-20,Online
3050,1704,82.71,2024-01-20,In-Store
3051,4093,12.9,2025-07-26,In-Store
3052,2759,52.18,2021-05-14,In-Store
3053,329,10.39,2025-06-14,In-Store
3054,1862,30.05,2021-06-01,Online
3055,2144,52.12,2023-10-23,Online
3056,848,34.8,2025-02-15,Online
3057,1853,41.18,2023-12-07,Online
3058,1677,28.03,2025-08-20,In-Store
3059,2460,30.02,2022-11-07,Online
3060,3489,30.29,2025-11-15,Online
3061,2381,19.29,2024-02-23,Online
3062,373,23.19,2024-05-10,In-Store
3063,277,31.05,2024-07-26,Online
3064,4426,8.41,2023-09-07,In-Store
3065,3474,29.67,2021-06-18,Online
3066,3280,49.59,2023-12-28,Online
3067,4564,44.52,2025-08-18,Online
3068,2694,8.45,2023-11-13,Online
3069,372,21.22,2021-07-04,Online
3070,3572,47.32,2025-11-02,In-Store
3071,799,12.89,2023-08-18,Online
3072,3321,48.15,2022-06-13,In-Store
3073,1998,13.56,2024-05-27,In-Store
3074,142,25.85,2024-11-04,Online
3075,279,9.79,2021-12-12,Online
3076,1961,66.05,2021-09-15,Online
3077,2965,10.91,2025-10-08,In-Store
3078,841,20.16,2023-11-12,In-Store
3079,534,24.92,2022-06-06,In-Store
3080,1870,11.55,2022-07-17,In-Store
3081,4002,32.16,2023-08-14,Online
3082,3905,37.01,2025-12-05,Online
3083,3417,19.56,2025-05-06,In-Store
3084,2127,50.95,2021-09-27,Online
3085,2199,16.42,2021-06-06,In-Store
3086,1113,19.78,2024-07-26,In-Store
3087,679,13.94,2023-04-09,Online
3088,83,18.49,2023-12-03,In-Store
3089,4289,30.46,2025-02-23,In-Store
3090,2474,20.76,2023-07-06,Online
3091,16,17.07,2025-11-17,In-Store
3092,2642,16.8,2021-06-28,Online
3093,1278,26.8,2024-08-01,Online
3094,2136,29.6,2021-06-07,In-Store
3095,3353,42.82,2023-08-19,In-Store
3096,4030,35.51,2022-04-03,In-Store
3097,3508,41.19,2024-03-10,In-Store
3098,4468,49.39,2024-06-10,Online
3099,1154,25.17,2025-05-17,Online
3100,3300,31.12,2021-06-12,Online
3101,4436,35.67,2023-05-19,In-Store
3102,1540,31.51,2024-01-05,In-Store
3103,3981,46.5,2022-12-13,In-Store
3104,4700,6.46,2023-11-14,Online
3105,3214,27.92,2025-05-22,In-Store
3106,806,17.75,2024-06-01,Online
3107,1290,27.95,2024-07-17,Online
3108,3394,46.68,2023-07-14,Online
3109,4325,11.65,2022-12-05,Online
3110,121,52.0,2023-12-24,Online
3111,1624,22.61,2024-07-20,Online
3112,1150,8.59,2025-05-21,In-Store
3113,2110,9.49,2025-08-15,In-Store
3114,3828,75.5,2023-01-28,In-Store
3115,2509,13.83,2022-12-05,In-Store
3116,2589,27.86,2025-08-17,Online
3117,3029,27.05,2023-04-22,In-Store
3118,2577,21.95,2021-04-08,Online
3119,3442,9.67,2022-02-25,Online
3120,535,31.95,2024-02-28,Online
3121,118,51.98,2021-11-19,Online
3122,4117,18.53,2024-08-28,In-Store
3123,2381,41.74,2023-05-10,In-Store
3124,1489,44.33,2025-04-17,In-Store
3125,2257,6.59,2023-12-30,Online
3126,3240,57.62,2022-12-17,In-Store
3127,600,64.81,2022-10-02,In-Store
3128,2612,33.42,2025-10-16,Online
3129,552,38.79,2024-03-26,In-Store
3130,4288,96.3,2025-04-16,Online
3131,2805,33.92,2022-05-21,Online
3132,4037,88.14,2022-12-17,In-Store
3133,3607,47.42,2024-05-26,Online
3134,4057,17.41,2023-12-10,Online
3135,1695,19.12,2022-05-17,Online
3136,689,40.45,2025-10-25,Online
3137,4448,14.57,2023-09-05,Online
3138,4409,45.91,2025-04-24,In-Store
3139,4402,38.62,2021-03-13,In-Store
3140,4951,35.85,2023-05-18,Online
3141,2972,11.38,2023-07-13,Online
3142,2560,32.24,2024-05-26,In-Store
3143,3974,25.31,2023-01-07,Online
3144,548,35.79,2024-10-03,Online
3145,3900,22.26,2025-02-01,Online
3146,4044,8.94,2023-05-10,In-Store
3147,2876,24.58,2025-03-23,In-Store
3148,1932,18.44,2022-07-18,In-Store
3149,3274,10.0,2023-03-05,Online
3150,4576,76.87,2023-03-25,Online
3151,774,20.82,2024-01-03,Online
3152,1553,20.45,2022-03-02,Online
3153,3349,16.46,2022-08-22,In-Store
3154,4150,33.6,2022-06-11,Online
3155,3251,22.61,2023-02-16,Online
3156,2947,16.74,2022-11-20,Online
3157,424,11.76,2025-01-04,In-Store
3158,2162,58.86,2025-11-15,Online
3159,4439,11.58,2025-11-25,In-Store
3160,1795,15.5,2021-09-11,In-Store
3161,1894,37.07,2022-09-25,In-Store
3162,1775,12.6,2025-08-28,In-Store
3163,1800,29.69,2024-05-15,In-Store
3164,2019,18.41,2023-08-07,Online
3165,3853,17.93,2022-05-14,In-Store
3166,2262,16.71,2022-06-13,Online
3167,3021,64.5,2024-12-28,Online
3168,2202,8.0,2021-11-13,Online
3169,4357,31.61,2021-03-20,Online
3170,882,64.91,2024-09-03,In-Store
3171,607,30.8,2025-12-09,Online
3172,2033,36.35,2023-08-26,Online
3173,4877,46.74,2025-03-13,Online
3174,3504,24.87,2022-06-25,Online
3175,3066,5.0,2024-11-12,In-Store
3176,1946,65.95,2025-09-14,Online
3177,1471,10.27,2024-07-06,Online
3178,4780,32.89,2023-12-16,Online
3179,2135,22.62,2022-12-10,Online
3180,3557,21.64,2025-11-08,In-Store
3181,4034,24.12,2023-04-16,Online
3182,3282,51.26,2021-02-04,In-Store
3183,1144,26.14,2024-03-14,In-Store
3184,1434,26.96,2022-01-08,Online
3185,118,20.15,2022-05-02,In-Store
3186,4849,25.03,2021-01-10,Online
3187,4156,52.19,2023-10-22,Online
3188,2015,25.17,2022-12-21,Online
3189,4451,16.41,2022-05-21,Online
3190,753,20.74,2024-04-09,In-Store
3191,207,21.72,2023-04-01,Online
3192,670,17.06,2025-06-10,Online
3193,4403,71.46,2022-09-05,In-Store
3194,790,20.98,2025-01-18,Online
3195,343,22.74,2024-02-24,Online
3196,919,16.13,2025-01-24,In-Store
3197,2072,21.43,2022-11-04,Online
3198,2475,45.06,2023-09-01,Online
3199,1157,31.14,2023-08-04,Online
3200,4010,21.56,2023-08-09,In-Store
3201,4799,19.53,2024-12-21,In-Store
3202,1447,25.75,2025-12-24,In-Store
3203,4657,11.27,2021-05-28,In-Store
3204,4067,20.23,2022-10-06,In-Store
3205,4416,25.1,2024-05-11,Online
3206,301,29.82,2023-03-09,Online
3207,4153,59.79,2022-06-08,In-Store
3208,2925,17.15,2021-08-20,In-Store
3209,188,20.69,2024-06-07,In-Store
3210,3755,46.94,2023-08-05,In-Store
3211,1190,38.45,2023-01-07,Online
3212,3973,26.79,2021-05-17,Online
3213,3121,31.63,2025-09-25,Online
3214,2455,25.46,2024-11-07,In-Store
3215,120,33.91,2024-06-07,Online
3216,4435,28.49,2021-02-27,In-Store
3217,724,24.62,2024-11-12,In-Store
3218,4132,56.28,2024-12-13,Online
3219,3442,77.43,2025-09-24,Online
3220,351,14.83,2022-10-14,Online
3221,2699,66.82,2024-04-27,In-Store
3222,4810,53.16,2023-01-04,Online
3223,4611,20.08,2024-10-22,Online
3224,719,39.39,2022-12-01,In-Store
3225,852,76.07,2021-06-10,In-Store
3226,753,19.11,2024-11-20,Online
3227,3768,21.14,2021-04-17,In-Store
3228,791,47.49,2025-10-25,Online
3229,326,34.39,2021-12-24,In-Store
3230,1946,20.32,2021-04-23,Online
3231,4837,27.06,2025-07-12,In-Store
3232,1538,26.26,2024-09-13,Online
3233,3616,46.56,2023-01-21,In-Store
3234,710,25.87,2022-03-01,Online
3235,3096,24.72,2021-12-07,Online
3236,2898,43.27,2021-04-03,Online
3237,4510,25.24,2022-11-12,Online
3238,3584,48.79,2025-04-17,In-Store
3239,596,47.2,2025-01-19,In-Store
3240,2020,88.08,2024-12-17,Online
3241,3,32.59,2021-06-05,Online
3242,1185,41.32,2021-01-16,Online
3243,4860,33.73,2025-10-16,In-Store
3244,2265,39.94,2021-11-13,Online
3245,4332,15.82,2024-01-13,In-Store
3246,121,27.47,2024-03-05,Online
3247,4385,49.69,2022-10-08,In-Store
3248,4434,52.92,2022-12-28,In-Store
3249,3258,17.34,2025-06-03,Online
3250,578,33.14,2023-04-12,Online
3251,4368,45.9,2025-02-25,In-Store
3252,4487,61.01,2022-11-06,Online
3253,995,32.84,2024-04-27,In-Store
3254,4700,22.38,2025-06-14,Online
3255,4391,38.59,2025-09-01,Online
3256,1014,21.09,2025-10-27,Online
3257,1967,8.64,2022-09-24,In-Store
3258,1677,24.33,2023-03-04,In-Store
3259,2484,28.46,2023-01-08,In-Store
3260,4431,31.45,2021-11-13,Online
3261,4360,45.29,2025-06-28,In-Store
3262,864,21.1,2024-08-31,In-Store
3263,2743,37.51,2021-08-17,Online
3264,2668,41.85,2024-04-20,Online
3265,2238,25.59,2024-03-23,Online
3266,3574,28.06,2023-11-18,Online
3267,3223,10.36,2021-03-27,In-Store
3268,1367,20.89,2024-12-14,In-Store
3269,1726,27.02,2022-06-04,In-Store
3270,4428,17.79,2023-11-11,Online
3271,1620,14.3,2024-01-06,Online
3272,2209,67.29,2025-12-01,Online
3273,4868,25.45,2021-03-20,Online
3274,4277,16.02,2022-08-17,Online
3275,3500,26.76,2025-12-21,In-Store
3276,1520,26.97,2023-08-20,In-Store
3277,3135,11.39,2022-03-27,In-Store
3278,3204,24.2,2025-09-07,Online
3279,2052,41.87,2023-12-03,Online
3280,179,44.85,2024-09-26,In-Store
3281,1817,15.26,2024-05-16,In-Store
3282,2535,12.4,2025-10-18,Online
3283,4744,24.44,2021-10-11,In-Store
3284,3633,23.59,2022-08-08,In-Store
3285,540,23.44,2024-05-25,Online
3286,1504,25.38,2021-09-02,In-Store
3287,2603,55.29,2021-10-20,Online
3288,2241,29.44,2023-05-13,In-Store
3289,28,51.69,2021-01-05,In-Store
3290,4679,30.56,2021-10-23,In-Store
3291,4509,40.1,2022-07-09,In-Store
3292,4617,41.74,2024-06-19,Online
3293,2139,17.43,2025-08-05,Online
3294,4150,21.74,2025-06-21,In-Store
3295,3542,54.53,2024-10-17,In-Store
3296,2557,35.85,2024-08-07,Online
3297,388,13.8,2025-01-09,Online
3298,826,19.14,2024-09-28,Online
3299,1170,13.01,2024-07-07,Online
3300,4466,9.27,2024-11-22,Online
3301,3318,10.64,2024-07-10,Online
3302,4923,48.44,2025-08-14,Online
3303,2822,21.13,2025-01-09,Online
3304,421,31.83,2024-09-09,Online
3305,2378,44.35,2022-10-11,Online
3306,556,7.28,2024-09-19,In-Store
3307,4495,28.6,2023-11-01,Online
3308,1386,17.05,2022-09-24,In-Store
3309,975,52.76,2024-04-26,Online
3310,2556,32.36,2025-10-20,In-Store
3311,4017,25.88,2025-08-16,Online
3312,2550,34.8,2024-11-05,In-Store
3313,188,28.53,2023-09-25,Online
3314,3704,20.03,2025-09-09,In-Store
3315,168,23.72,2024-11-13,In-Store
3316,3006,27.03,2025-07-19,In-Store
3317,3069,36.45,2022-03-27,In-Store
3318,1034,23.33,2022-03-17,Online
3319,2223,26.86,2023-05-02,Online
3320,35,27.38,2024-12-06,In-Store
3321,1416,14.08,2025-12-03,Online
3322,3084,72.53,2022-12-20,Online
3323,1418,35.38,2022-02-23,Online
3324,240,18.63,2025-05-20,In-Store
3325,3365,33.12,2025-03-12,Online
3326,3703,27.9,2022-01-27,Online
3327,4304,46.26,2025-11-03,Online
3328,4366,15.92,2025-08-27,Online
3329,2475,63.73,2021-02-13,In-Store
3330,2030,44.09,2025-03-01,In-Store
3331,2925,45.94,2022-12-24,Online
3332,3947,24.47,2023-01-14,Online
